entry_time,exit_time,side,entry,exit,pnl,bars,reason,m
2025-11-14 11:17:00,2025-11-14 11:33:00,1,4089.625,4097.259,7.434000000000014,16,reverse,2025-11
2025-11-14 12:31:00,2025-11-14 12:40:00,1,4103.825,4105.825,1.8,9,trail,2025-11
2025-11-14 16:35:00,2025-11-14 16:41:00,-1,4080.819,4079.009,1.6099999999999455,6,trail,2025-11
2025-11-16 18:04:00,2025-11-16 18:05:00,-1,4076.445,4075.648,0.5970000000000255,1,trail,2025-11
2025-11-16 20:16:00,2025-11-16 20:23:00,-1,4086.135,4091.775,-5.839999999999873,7,reverse,2025-11
2025-11-17 02:01:00,2025-11-17 02:03:00,1,4069.295,4070.415,0.9199999999998909,2,trail,2025-11
2025-11-17 05:01:00,2025-11-17 05:03:00,1,4085.615,4086.285,0.47000000000007275,2,trail,2025-11
2025-11-17 08:01:00,2025-11-17 08:08:00,1,4082.775,4084.775,1.8,7,trail,2025-11
2025-11-17 08:19:00,2025-11-17 08:23:00,1,4085.655,4081.315,-4.540000000000146,4,reverse,2025-11
2025-11-17 13:06:00,2025-11-17 13:12:00,1,4075.055,4071.085,-4.1699999999998,6,reverse,2025-11
