entry_time,exit_time,side,entry,exit,pnl,bars,reason,m
2026-08-27 06:10:00,2026-08-27 06:12:00,-1,4601.77,4601.139999999999,0.4300000000010186,2,trail,2026-08
2026-08-27 06:34:00,2026-08-27 06:35:00,-1,4606.639999999999,4606.03,0.40999999999967257,1,trail,2026-08
2026-08-27 06:47:00,2026-08-27 06:50:00,-1,4605.209999999999,4604.15,0.8599999999994907,3,trail,2026-08
2026-08-27 07:12:00,2026-08-27 07:14:00,-1,4600.74,4602.94,-2.3999999999998183,2,reverse,2026-08
2026-08-27 07:15:00,2026-08-27 07:20:00,-1,4597.9,4596.61,1.0899999999999637,5,trail,2026-08
2026-08-27 07:33:00,2026-08-27 07:43:00,-1,4595.119999999999,4596.849999999999,-1.930000000000473,10,reverse,2026-08
2026-08-27 07:51:00,2026-08-27 07:52:00,-1,4595.61,4597.15,-1.7399999999999636,1,reverse,2026-08
2026-08-27 08:14:00,2026-08-27 08:15:00,-1,4602.329999999999,4603.52,-1.3900000000014188,1,reverse,2026-08
2026-08-27 08:15:00,2026-08-27 08:20:00,1,4603.52,4600.499999999999,-3.2200000000013462,5,reverse,2026-08
2026-08-27 09:02:00,2026-08-27 09:05:00,-1,4596.209999999999,4594.259999999999,1.7499999999998181,3,trail,2026-08
2026-08-27 09:27:00,2026-08-27 09:29:00,-1,4593.2,4596.869999999999,-3.8699999999991634,2,reverse,2026-08
2026-08-27 09:33:00,2026-08-27 10:10:00,-1,4592.139999999999,4580.16,11.779999999999564,37,reverse,2026-08
2026-08-27 10:29:00,2026-08-27 10:37:00,-1,4579.299999999999,4577.299999999999,1.8,8,trail,2026-08
2026-08-27 11:54:00,2026-08-27 12:05:00,1,4599.099999999999,4595.4,-3.8999999999998183,11,reverse,2026-08
2026-08-27 12:20:00,2026-08-27 12:21:00,1,4595.759999999999,4597.759999999999,1.8,1,trail,2026-08
2026-08-27 12:58:00,2026-08-27 12:59:00,-1,4582.61,4584.889999999999,-2.4799999999997455,1,reverse,2026-08
2026-08-27 13:15:00,2026-08-27 13:16:00,-1,4585.339999999999,4583.57,1.569999999999527,1,trail,2026-08
2026-08-27 13:31:00,2026-08-27 13:33:00,-1,4585.65,4583.65,1.8,2,trail,2026-08
2026-08-27 13:53:00,2026-08-27 13:55:00,-1,4572.41,4571.16,1.05,2,trail,2026-08
2026-08-27 14:14:00,2026-08-27 14:15:00,-1,4572.799999999999,4576.179999999999,-3.5800000000001093,1,reverse,2026-08
2026-08-27 14:25:00,2026-08-27 14:29:00,-1,4574.789999999999,4580.369999999999,-5.779999999999927,4,reverse,2026-08
2026-08-27 15:00:00,2026-08-27 15:08:00,1,4592.509999999999,4591.07,-1.6399999999995998,8,reverse,2026-08
2026-08-27 15:10:00,2026-08-27 15:14:00,1,4592.429999999999,4592.999999999999,0.36999999999970895,4,trail,2026-08
2026-08-27 15:30:00,2026-08-27 15:33:00,1,4595.179999999999,4596.48,1.100000000000182,3,trail,2026-08
2026-08-27 16:23:00,2026-08-27 16:38:00,1,4605.61,4607.61,1.8,15,trail,2026-08
2026-08-27 17:23:00,2026-08-27 17:30:00,1,4609.909999999999,4608.999999999999,-1.1099999999998544,7,reverse,2026-08
2026-08-27 17:32:00,2026-08-27 17:34:00,1,4610.299999999999,4609.009999999999,-1.4899999999999636,2,reverse,2026-08
2026-08-27 17:39:00,2026-08-27 17:41:00,1,4610.239999999999,4611.779999999999,1.3399999999999637,2,trail,2026-08
2026-08-27 18:09:00,2026-08-27 18:15:00,-1,4603.65,4605.279999999999,-1.8299999999991996,6,reverse,2026-08
2026-08-27 18:22:00,2026-08-27 18:30:00,-1,4604.56,4602.56,1.8,8,trail,2026-08
2026-08-27 19:36:00,2026-08-27 19:43:00,1,4606.909999999999,4607.65,0.5400000000006913,7,trail,2026-08
2026-08-27 19:59:00,2026-08-27 20:00:00,1,4608.4,4605.999999999999,-2.600000000000546,1,reverse,2026-08
2026-08-27 20:24:00,2026-08-27 20:38:00,-1,4603.749999999999,4602.589999999999,0.9599999999998545,14,trail,2026-08
2026-08-27 20:46:00,2026-08-27 20:49:00,-1,4602.039999999999,4603.69,-1.8500000000005457,3,reverse,2026-08
2026-08-27 20:50:00,2026-08-27 20:58:00,-1,4602.15,4600.489999999999,1.460000000000764,8,trail,2026-08
2026-08-27 22:52:00,2026-08-27 23:05:00,1,4609.63,4609.12,-0.7100000000002182,13,reverse,2026-08
2026-08-27 23:41:00,2026-08-28 00:01:00,-1,4600.39,4597.09,3.1000000000001817,20,reverse,2026-08
2026-08-28 00:16:00,2026-08-28 00:19:00,-1,4596.49,4594.82,1.4700000000000728,3,trail,2026-08
2026-08-28 00:46:00,2026-08-28 00:58:00,-1,4588.3,4587.08,1.0200000000002547,12,trail,2026-08
2026-08-28 01:16:00,2026-08-28 01:17:00,-1,4593.68,4593.07,0.41000000000058207,1,trail,2026-08
2026-08-28 01:24:00,2026-08-28 01:30:00,-1,4590.64,4588.64,1.8,6,trail,2026-08
2026-08-28 01:52:00,2026-08-28 01:54:00,-1,4578.81,4577.36,1.2500000000007276,2,trail,2026-08
2026-08-28 02:43:00,2026-08-28 02:46:00,-1,4584.73,4583.88,0.6499999999994543,3,trail,2026-08
2026-08-28 02:51:00,2026-08-28 02:55:00,1,4586.84,4583.9,-3.1400000000005095,4,reverse,2026-08
2026-08-28 02:59:00,2026-08-28 03:06:00,1,4586.4,4586.9,0.3,7,trail,2026-08
2026-08-28 03:09:00,2026-08-28 03:13:00,1,4586.41,4583.72,-2.8899999999996,4,reverse,2026-08
2026-08-28 03:18:00,2026-08-28 03:19:00,1,4586.4,4587.36,0.7600000000000364,1,trail,2026-08
2026-08-28 04:32:00,2026-08-28 04:47:00,-1,4582.29,4580.29,1.8,15,trail,2026-08
2026-08-28 05:59:00,2026-08-28 06:04:00,-1,4573.32,4576.91,-3.7900000000001457,5,reverse,2026-08
2026-08-28 07:18:00,2026-08-28 07:24:00,1,4605.03,4607.03,1.8,6,trail,2026-08
2026-08-28 07:49:00,2026-08-28 07:54:00,1,4610.12,4611.24,0.9199999999998909,5,trail,2026-08
2026-08-28 08:25:00,2026-08-28 08:26:00,1,4611.24,4609.49,-1.95,1,reverse,2026-08
2026-08-28 08:36:00,2026-08-28 08:37:00,1,4610.84,4607.82,-3.2200000000004367,1,reverse,2026-08
2026-08-28 08:56:00,2026-08-28 09:04:00,-1,4602.83,4604.04,-1.4100000000000363,8,reverse,2026-08
2026-08-28 09:07:00,2026-08-28 09:13:00,-1,4603.25,4602.13,0.9199999999998909,6,trail,2026-08
2026-08-28 09:28:00,2026-08-28 09:31:00,-1,4600.73,4603.81,-3.280000000000837,3,reverse,2026-08
2026-08-28 09:35:00,2026-08-28 09:36:00,-1,4602.06,4603.74,-1.8799999999993815,1,reverse,2026-08
2026-08-28 09:38:00,2026-08-28 09:39:00,-1,4602.46,4603.56,-1.3000000000003638,1,reverse,2026-08
2026-08-28 10:05:00,2026-08-28 10:16:00,1,4607.11,4608.4,1.0899999999999637,11,trail,2026-08
2026-08-28 10:30:00,2026-08-28 10:37:00,1,4606.81,4604.8,-2.2100000000002185,7,reverse,2026-08
2026-08-28 11:27:00,2026-08-28 11:46:00,-1,4597.83,4595.83,1.8,19,trail,2026-08
2026-08-28 12:15:00,2026-08-28 12:20:00,-1,4592.6,4597.83,-5.429999999999564,5,reverse,2026-08
2026-08-28 13:24:00,2026-08-28 13:26:00,1,4601.02,4602.23,1.009999999999127,2,trail,2026-08
2026-08-28 14:23:00,2026-08-28 14:27:00,-1,4549.83,4547.83,1.8,4,trail,2026-08
2026-08-28 14:43:00,2026-08-28 14:44:00,-1,4561.23,4559.23,1.8,1,trail,2026-08
2026-08-28 15:10:00,2026-08-28 15:12:00,-1,4566.81,4564.81,1.8,2,trail,2026-08
2026-08-28 15:31:00,2026-08-28 15:33:00,-1,4559.62,4557.62,1.8,2,trail,2026-08
2026-08-28 16:34:00,2026-08-28 16:35:00,-1,4474.06,4473.01,0.8500000000001819,1,trail,2026-08
2026-08-28 16:40:00,2026-08-28 16:42:00,-1,4475.24,4473.84,1.1999999999996362,2,trail,2026-08
2026-08-28 16:58:00,2026-08-28 17:01:00,-1,4477.1,4475.29,1.6100000000004002,3,trail,2026-08
2026-08-28 17:10:00,2026-08-28 17:12:00,-1,4475.63,4473.63,1.8,2,trail,2026-08
2026-08-28 17:27:00,2026-08-28 17:33:00,-1,4476.21,4474.85,1.1599999999996726,6,trail,2026-08
2026-08-28 17:55:00,2026-08-28 17:57:00,-1,4471.65,4469.65,1.8,2,trail,2026-08
2026-08-28 18:23:00,2026-08-28 18:38:00,-1,4453.69,4453.18,0.3099999999993088,15,trail,2026-08
2026-08-28 19:12:00,2026-08-28 19:19:00,-1,4455.77,4460.29,-4.719999999999527,7,reverse,2026-08
2026-08-28 19:58:00,2026-08-28 20:01:00,-1,4457.39,4456.89,0.3,3,trail,2026-08
2026-08-28 20:11:00,2026-08-28 20:28:00,-1,4458.38,4456.38,1.8,17,trail,2026-08
2026-08-28 20:30:00,2026-08-28 20:36:00,-1,4455.64,4456.53,-1.0899999999994179,6,reverse,2026-08
2026-08-28 20:37:00,2026-08-28 20:43:00,-1,4455.6,4455.0,0.4000000000003638,6,trail,2026-08
2026-08-30 22:01:00,2026-08-30 22:02:00,-1,4440.91,4438.91,1.8,1,trail,2026-08
2026-08-30 22:56:00,2026-08-30 22:59:00,1,4459.66,4460.91,1.05,3,trail,2026-08
2026-08-30 23:20:00,2026-08-30 23:24:00,1,4463.71,4459.48,-4.430000000000473,4,reverse,2026-08
2026-08-31 00:31:00,2026-08-31 00:34:00,1,4463.55,4464.58,0.8299999999997454,3,trail,2026-08
2026-08-31 01:26:00,2026-08-31 01:34:00,-1,4444.22,4442.22,1.8,8,trail,2026-08
2026-08-31 01:48:00,2026-08-31 01:51:00,-1,4438.9,4437.12,1.5799999999997454,3,trail,2026-08
2026-08-31 02:30:00,2026-08-31 02:51:00,-1,4421.59,4412.86,8.530000000000474,21,reverse,2026-08
2026-08-31 03:28:00,2026-08-31 03:29:00,1,4429.86,4427.6,-2.459999999999309,1,reverse,2026-08
2026-08-31 03:55:00,2026-08-31 04:12:00,-1,4423.02,4421.02,1.8,17,trail,2026-08
2026-08-31 04:18:00,2026-08-31 04:25:00,-1,4418.58,4417.34,1.0399999999997818,7,trail,2026-08
2026-08-31 05:13:00,2026-08-31 05:33:00,1,4424.02,4431.46,7.2399999999996,20,reverse,2026-08
2026-08-31 05:38:00,2026-08-31 05:44:00,1,4436.14,4437.52,1.1800000000001092,6,trail,2026-08
2026-08-31 05:52:00,2026-08-31 05:55:00,1,4439.33,4436.14,-3.3899999999996,3,reverse,2026-08
2026-08-31 05:56:00,2026-08-31 06:00:00,1,4438.26,4440.26,1.8,4,trail,2026-08
2026-08-31 06:18:00,2026-08-31 06:20:00,1,4434.89,4436.72,1.6299999999999273,2,trail,2026-08
2026-08-31 06:36:00,2026-08-31 06:51:00,1,4436.59,4438.59,1.8,15,trail,2026-08
2026-08-31 07:04:00,2026-08-31 07:06:00,1,4439.49,4440.34,0.6500000000003638,2,trail,2026-08
2026-08-31 07:19:00,2026-08-31 07:20:00,1,4438.91,4439.69,0.5799999999997454,1,trail,2026-08
2026-08-31 07:42:00,2026-08-31 07:48:00,1,4444.82,4446.28,1.2600000000000364,6,trail,2026-08
2026-08-31 08:00:00,2026-08-31 08:07:00,1,4447.71,4443.07,-4.840000000000328,7,reverse,2026-08
2026-08-31 08:31:00,2026-08-31 08:36:00,-1,4438.53,4436.72,1.6099999999994907,5,trail,2026-08
2026-08-31 09:30:00,2026-08-31 09:36:00,1,4441.66,4443.15,1.2899999999997818,6,trail,2026-08
2026-08-31 09:51:00,2026-08-31 09:53:00,1,4443.74,4442.14,-1.7999999999994543,2,reverse,2026-08
2026-08-31 09:54:00,2026-08-31 10:02:00,1,4443.61,4445.61,1.8,8,trail,2026-08
2026-08-31 10:23:00,2026-08-31 10:24:00,1,4449.2,4447.28,-2.120000000000073,1,reverse,2026-08
2026-08-31 10:31:00,2026-08-31 11:14:00,1,4449.87,4453.61,3.5399999999997815,43,reverse,2026-08
2026-08-31 11:19:00,2026-08-31 11:34:00,1,4456.4,4458.4,1.8,15,trail,2026-08
2026-08-31 11:56:00,2026-08-31 12:02:00,1,4455.17,4456.77,1.4000000000003638,6,trail,2026-08
2026-08-31 12:12:00,2026-08-31 12:15:00,1,4458.55,4456.25,-2.500000000000182,3,reverse,2026-08
2026-08-31 12:18:00,2026-08-31 12:19:00,1,4458.33,4456.75,-1.7799999999999272,1,reverse,2026-08
2026-08-31 13:20:00,2026-08-31 13:23:00,-1,4442.47,4440.6,1.669999999999891,3,trail,2026-08
2026-08-31 13:31:00,2026-08-31 13:33:00,-1,4440.86,4439.25,1.4099999999996726,2,trail,2026-08
2026-08-31 14:21:00,2026-08-31 14:27:00,-1,4423.55,4421.55,1.8,6,trail,2026-08
2026-08-31 14:49:00,2026-08-31 14:51:00,-1,4428.64,4428.12,0.32000000000043655,2,trail,2026-08
2026-08-31 15:28:00,2026-08-31 15:30:00,1,4434.07,4430.52,-3.7499999999992726,2,reverse,2026-08
2026-08-31 15:32:00,2026-08-31 15:33:00,1,4433.27,4430.05,-3.420000000000255,1,reverse,2026-08
2026-08-31 15:53:00,2026-08-31 15:59:00,-1,4427.91,4426.01,1.6999999999996362,6,trail,2026-08
2026-08-31 16:42:00,2026-08-31 16:46:00,1,4435.9,4433.08,-3.019999999999709,4,reverse,2026-08
2026-08-31 16:51:00,2026-08-31 16:54:00,1,4437.13,4434.14,-3.189999999999782,3,reverse,2026-08
2026-08-31 17:11:00,2026-08-31 17:19:00,1,4434.0,4434.74,0.5399999999997818,8,trail,2026-08
2026-08-31 18:18:00,2026-08-31 18:24:00,-1,4432.11,4432.99,-1.080000000000109,6,reverse,2026-08
2026-08-31 18:25:00,2026-08-31 18:37:00,-1,4430.46,4428.46,1.8,12,trail,2026-08
