time,open,close,high,low,direction,ema_fast,ema_slow,signal
2022-01-24 11:00:00,1840.71,1841.21,1841.21,1840.71,1,1840.5540663775214,1840.3011169129536,0
2022-01-24 11:00:00,1841.21,1841.71,1841.71,1841.21,1,1840.7852531020174,1840.5178681571147,0
2022-01-24 11:00:00,1841.71,1842.21,1842.21,1841.71,1,1841.070202481614,1840.7781961329433,0
2022-01-24 11:00:00,1842.21,1842.71,1842.71,1842.21,1,1841.3981619852912,1841.0753967278752,0
2022-01-24 11:00:00,1842.71,1843.21,1843.21,1842.71,1,1841.760529588233,1841.403797231279,0
2022-01-24 11:00:00,1843.21,1843.71,1843.71,1843.21,1,1842.1504236705866,1841.7585976572361,0
2022-01-24 11:00:00,1843.71,1844.21,1844.21,1843.71,1,1842.5623389364696,1842.1357364791997,0
2022-01-24 11:15:00,1844.21,1843.71,1844.21,1843.71,-1,1842.7918711491757,1842.377930867015,0
2022-01-24 11:15:00,1843.71,1843.21,1843.71,1843.21,-1,1842.8754969193408,1842.5059415028588,0
2022-01-24 11:15:00,1843.21,1842.71,1843.21,1842.71,-1,1842.8423975354726,1842.5373351178037,0
2022-01-24 11:15:00,1842.71,1842.21,1842.71,1842.21,-1,1842.7159180283782,1842.486975868911,0
2022-01-24 11:30:00,1842.21,1842.71,1842.71,1842.21,1,1842.7147344227028,1842.5212872736938,0
2022-01-24 11:45:00,1842.71,1842.21,1842.71,1842.21,-1,1842.6137875381623,1842.4733969238946,0
2022-01-24 11:45:00,1842.21,1841.71,1842.21,1841.71,-1,1842.43303003053,1842.3559512432953,0
2022-01-24 11:45:00,1841.71,1841.21,1841.71,1841.21,-1,1842.1884240244242,1842.179651052019,0
2022-01-24 12:00:00,1841.21,1841.71,1841.71,1841.21,1,1842.0927392195395,1842.1073970440161,-1
2022-01-24 12:15:00,1841.71,1841.21,1841.71,1841.21,-1,1841.9161913756316,1841.9693359603211,0
2022-01-24 12:15:00,1841.21,1840.71,1841.21,1840.71,-1,1841.6749531005055,1841.7755919664255,0
2022-01-24 12:15:00,1840.71,1840.21,1840.71,1840.21,-1,1841.3819624804046,1841.5347316638986,0
2022-01-24 12:15:00,1840.21,1839.71,1840.21,1839.71,-1,1841.0475699843237,1841.2540037156066,0
2022-01-24 12:30:00,1839.71,1839.21,1839.71,1839.21,-1,1840.6800559874591,1840.9395416055133,0
2022-01-24 12:30:00,1839.21,1838.71,1839.21,1838.71,-1,1840.2860447899673,1840.596535204665,0
2022-01-24 12:30:00,1838.71,1838.21,1838.71,1838.21,-1,1839.8708358319739,1840.229375942409,0
2022-01-24 12:30:00,1838.21,1837.71,1838.21,1837.71,-1,1839.4386686655794,1839.8417796435767,0
2022-01-24 12:45:00,1837.71,1838.21,1838.21,1837.71,1,1839.1929349324637,1839.590736621488,0
2022-01-24 12:45:00,1838.21,1838.71,1838.71,1838.21,1,1839.096347945971,1839.4552386797207,0
2022-01-24 12:45:00,1838.71,1839.21,1839.21,1838.71,1,1839.119078356777,1839.4175096520714,0
2022-01-24 12:45:00,1839.21,1839.71,1839.71,1839.21,1,1839.2372626854217,1839.4625081671375,0
2022-01-24 12:45:00,1839.71,1840.21,1840.21,1839.71,1,1839.4318101483373,1839.5775069106548,0
2022-01-24 13:00:00,1840.21,1839.71,1840.21,1839.71,-1,1839.4874481186698,1839.5978904628619,0
2022-01-24 13:00:00,1839.71,1839.21,1839.71,1839.21,-1,1839.431958494936,1839.538215007037,0
2022-01-24 13:00:00,1839.21,1838.71,1839.21,1838.71,-1,1839.2875667959488,1839.4107973136468,0
2022-01-24 13:15:00,1838.71,1838.21,1838.71,1838.21,-1,1839.0720534367592,1839.2260592653934,0
2022-01-24 13:15:00,1838.21,1837.71,1838.21,1837.71,-1,1838.7996427494077,1838.9928193784096,0
2022-01-24 13:15:00,1837.71,1837.21,1837.71,1837.21,-1,1838.4817141995263,1838.7185394740388,0
2022-01-24 13:30:00,1837.21,1837.71,1837.71,1837.21,1,1838.3273713596213,1838.5633795549559,0
2022-01-24 13:30:00,1837.71,1838.21,1838.21,1837.71,1,1838.3038970876971,1838.5090134695781,0
2022-01-24 13:30:00,1838.21,1838.71,1838.71,1838.21,1,1838.3851176701578,1838.5399344742584,0
2022-01-24 13:30:00,1838.71,1839.21,1839.21,1838.71,1,1838.5500941361265,1838.6430214782188,0
2022-01-24 13:45:00,1839.21,1838.71,1839.21,1838.71,-1,1838.5820753089013,1838.6533258661852,0
2022-01-24 13:45:00,1838.71,1838.21,1838.71,1838.21,-1,1838.507660247121,1838.5851218867722,0
2022-01-24 14:00:00,1838.21,1838.71,1838.71,1838.21,1,1838.548128197697,1838.604333904192,0
2022-01-24 14:00:00,1838.71,1839.21,1839.21,1838.71,1,1838.6805025581577,1838.697513303547,0
2022-01-24 14:00:00,1839.21,1839.71,1839.71,1839.21,1,1838.8864020465262,1838.8532804876168,1
2022-01-24 14:00:00,1839.71,1840.21,1840.21,1839.71,1,1839.151121637221,1839.062006566445,0
2022-01-24 14:00:00,1840.21,1840.71,1840.71,1840.21,1,1839.462897309777,1839.315544017761,0
2022-01-24 14:15:00,1840.71,1840.21,1840.71,1840.21,-1,1839.6123178478215,1839.4531526304133,0
2022-01-24 14:15:00,1840.21,1839.71,1840.21,1839.71,-1,1839.6318542782574,1839.4926676103498,0
2022-01-24 14:15:00,1839.71,1839.21,1839.71,1839.21,-1,1839.547483422606,1839.4491802856808,0
2022-01-24 14:15:00,1839.21,1838.71,1839.21,1838.71,-1,1839.3799867380849,1839.3354602417298,0
2022-01-24 14:30:00,1838.71,1838.21,1838.71,1838.21,-1,1839.145989390468,1839.162312512233,-1
2022-01-24 14:45:00,1838.21,1838.71,1838.71,1838.21,1,1839.0587915123745,1839.0927259718894,0
2022-01-24 15:00:00,1838.71,1839.21,1839.21,1838.71,1,1839.0890332098998,1839.1107681300603,0
2022-01-24 15:00:00,1839.21,1839.71,1839.71,1839.21,1,1839.21322656792,1839.2029576485127,1
2022-01-24 15:00:00,1839.71,1840.21,1840.21,1839.71,1,1839.4125812543361,1839.3578872410492,0
2022-01-24 15:15:00,1840.21,1840.71,1840.71,1840.21,1,1839.672065003469,1839.56590458858,0
2022-01-24 15:15:00,1840.71,1841.21,1841.21,1840.71,1,1839.9796520027753,1839.818842344183,0
2022-01-24 15:30:00,1841.21,1840.71,1841.21,1840.71,-1,1840.1257216022204,1839.9559435220008,0
2022-01-24 15:30:00,1840.71,1840.21,1840.71,1840.21,-1,1840.1425772817765,1839.9950291340008,0
2022-01-24 15:30:00,1840.21,1839.71,1840.21,1839.71,-1,1840.0560618254212,1839.9511784980007,0
2022-01-24 15:30:00,1839.71,1839.21,1839.71,1839.21,-1,1839.886849460337,1839.83715103677,0
2022-01-24 15:30:00,1839.21,1838.71,1839.21,1838.71,-1,1839.6514795682697,1839.6637431849592,-1
2022-01-24 15:30:00,1838.71,1838.21,1838.71,1838.21,-1,1839.3631836546158,1839.4400903872731,0
2022-01-24 15:45:00,1838.21,1837.71,1838.21,1837.71,-1,1839.0325469236927,1839.173922635385,0
2022-01-24 15:45:00,1837.71,1837.21,1837.71,1837.21,-1,1838.6680375389542,1838.8717806914797,0
2022-01-24 15:45:00,1837.21,1836.71,1837.21,1836.71,-1,1838.2764300311635,1838.5391990466367,0
2022-01-24 15:45:00,1836.71,1836.21,1836.71,1836.21,-1,1837.8631440249308,1838.1808607317694,0
2022-01-24 15:45:00,1836.21,1835.71,1836.21,1835.71,-1,1837.4325152199447,1837.800728311497,0
2022-01-24 15:45:00,1835.71,1835.21,1835.71,1835.21,-1,1836.9880121759556,1837.4021547251127,0
2022-01-24 15:45:00,1835.21,1834.71,1835.21,1834.71,-1,1836.5324097407647,1836.9879770750954,0
2022-01-24 16:00:00,1834.71,1835.21,1835.21,1834.71,1,1836.2679277926118,1836.7144421404655,0
2022-01-24 16:00:00,1835.21,1835.71,1835.71,1835.21,1,1836.1563422340896,1836.5599125803938,0
2022-01-24 16:00:00,1835.71,1836.21,1836.21,1835.71,1,1836.1670737872716,1836.5060798757177,0
2022-01-24 16:00:00,1836.21,1836.71,1836.71,1836.21,1,1836.2756590298175,1836.5374522025302,0
2022-01-24 16:00:00,1836.71,1837.21,1837.21,1836.71,1,1836.462527223854,1836.6409210944487,0
2022-01-24 16:00:00,1837.21,1837.71,1837.71,1837.21,1,1836.7120217790834,1836.8053947722258,0
2022-01-24 16:00:00,1837.71,1838.21,1838.21,1837.71,1,1837.011617423267,1837.021487884191,0
2022-01-24 16:00:00,1838.21,1838.71,1838.71,1838.21,1,1837.3512939386135,1837.2812589789307,1
2022-01-24 16:00:00,1838.71,1839.21,1839.21,1838.71,1,1837.723035150891,1837.5779883667876,0
2022-01-24 16:00:00,1839.21,1839.71,1839.71,1839.21,1,1838.1204281207129,1837.9059901565126,0
2022-01-24 16:00:00,1839.71,1840.21,1840.21,1839.71,1,1838.5383424965703,1838.260453209357,0
2022-01-24 16:00:00,1840.21,1840.71,1840.71,1840.21,1,1838.9726739972564,1838.6373065617636,0
