time,open,high,low,close
2022-04-04 14:35:00,1933.023,1933.103,1932.938,1932.958
2022-04-04 14:36:00,1932.958,1932.958,1932.068,1932.113
2022-04-04 14:37:00,1932.128,1932.128,1931.628,1931.658
2022-04-04 14:38:00,1931.673,1932.018,1931.639,1931.758
2022-04-04 14:39:00,1931.768,1932.143,1931.718,1932.003
2022-04-04 14:40:00,1932.008,1932.203,1931.988,1932.048
2022-04-04 14:41:00,1932.043,1932.163,1931.648,1931.863
2022-04-04 14:42:00,1931.848,1931.963,1931.348,1931.478
2022-04-04 14:43:00,1931.488,1931.893,1931.438,1931.878
2022-04-04 14:44:00,1931.898,1932.368,1931.868,1932.123
2022-04-04 14:45:00,1932.098,1932.143,1931.473,1931.563
2022-04-04 14:46:00,1931.563,1931.893,1931.473,1931.493
2022-04-04 14:47:00,1931.493,1931.823,1931.473,1931.748
2022-04-04 14:48:00,1931.758,1932.343,1931.748,1932.253
2022-04-04 14:49:00,1932.268,1932.653,1932.013,1932.041
2022-04-04 14:50:00,1932.073,1932.213,1931.893,1931.923
2022-04-04 14:51:00,1931.893,1932.208,1931.823,1932.133
2022-04-04 14:52:00,1932.133,1932.593,1932.068,1932.513
2022-04-04 14:53:00,1932.478,1932.543,1932.008,1932.068
2022-04-04 14:54:00,1932.053,1932.493,1931.888,1932.058
2022-04-04 14:55:00,1932.089,1932.303,1932.048,1932.243
2022-04-04 14:56:00,1932.243,1932.338,1932.053,1932.113
2022-04-04 14:57:00,1932.113,1932.203,1931.933,1931.943
2022-04-04 14:58:00,1931.949,1932.088,1931.568,1931.568
2022-04-04 14:59:00,1931.593,1932.063,1931.548,1931.953
2022-04-04 15:00:00,1931.943,1932.043,1931.078,1931.308
2022-04-04 15:01:00,1931.338,1931.718,1931.308,1931.641
2022-04-04 15:02:00,1931.636,1931.948,1931.508,1931.859
2022-04-04 15:03:00,1931.913,1932.128,1931.568,1931.928
2022-04-04 15:04:00,1931.909,1932.193,1931.761,1931.993
2022-04-04 15:05:00,1931.993,1932.008,1931.748,1931.748
2022-04-04 15:06:00,1931.763,1931.823,1931.533,1931.573
2022-04-04 15:07:00,1931.568,1931.638,1931.298,1931.508
2022-04-04 15:08:00,1931.513,1931.638,1931.393,1931.473
2022-04-04 15:09:00,1931.448,1931.623,1931.178,1931.573
2022-04-04 15:10:00,1931.608,1931.673,1930.764,1930.878
2022-04-04 15:11:00,1930.875,1931.528,1930.848,1931.448
2022-04-04 15:12:00,1931.448,1931.858,1931.448,1931.853
2022-04-04 15:13:00,1931.868,1931.868,1931.578,1931.785
2022-04-04 15:14:00,1931.785,1931.798,1931.698,1931.698
2022-04-04 15:15:00,1931.713,1931.878,1931.628,1931.718
2022-04-04 15:16:00,1931.628,1931.858,1931.601,1931.808
2022-04-04 15:17:00,1931.813,1932.223,1931.793,1931.883
2022-04-04 15:18:00,1931.883,1932.243,1931.873,1932.173
2022-04-04 15:19:00,1932.153,1932.213,1931.978,1932.018
2022-04-04 15:20:00,1931.988,1932.273,1931.988,1932.223
2022-04-04 15:21:00,1932.223,1932.478,1931.668,1931.833
2022-04-04 15:22:00,1931.828,1931.908,1931.493,1931.513
2022-04-04 15:23:00,1931.483,1931.503,1931.058,1931.278
2022-04-04 15:24:00,1931.318,1931.408,1931.088,1931.183
2022-04-04 15:25:00,1931.163,1931.293,1930.948,1931.253
2022-04-04 15:26:00,1931.253,1931.333,1931.113,1931.233
2022-04-04 15:27:00,1931.243,1931.253,1930.603,1930.603
2022-04-04 15:28:00,1930.623,1930.713,1930.488,1930.613
2022-04-04 15:29:00,1930.663,1930.993,1930.418,1930.488
2022-04-04 15:30:00,1930.508,1930.978,1930.323,1930.563
2022-04-04 15:31:00,1930.578,1930.703,1930.288,1930.393
2022-04-04 15:32:00,1930.393,1930.528,1930.228,1930.388
2022-04-04 15:33:00,1930.388,1930.888,1930.368,1930.648
2022-04-04 15:34:00,1930.618,1931.463,1930.538,1931.398
2022-04-04 15:35:00,1931.348,1931.348,1930.593,1930.753
2022-04-04 15:36:00,1930.753,1931.053,1930.653,1930.953
2022-04-04 15:37:00,1930.958,1931.033,1930.848,1930.983
2022-04-04 15:38:00,1930.983,1930.983,1930.553,1930.553
2022-04-04 15:39:00,1930.553,1930.933,1930.453,1930.773
2022-04-04 15:40:00,1930.773,1930.773,1930.548,1930.563
2022-04-04 15:41:00,1930.563,1930.913,1930.563,1930.883
2022-04-04 15:42:00,1930.883,1931.043,1930.753,1930.753
2022-04-04 15:43:00,1930.693,1930.753,1930.548,1930.653
2022-04-04 15:44:00,1930.653,1930.723,1930.453,1930.488
2022-04-04 15:45:00,1930.508,1930.593,1930.153,1930.203
2022-04-04 15:46:00,1930.203,1930.233,1929.948,1930.003
2022-04-04 15:47:00,1930.048,1930.253,1929.998,1930.193
2022-04-04 15:48:00,1930.198,1930.513,1930.113,1930.503
2022-04-04 15:49:00,1930.503,1931.088,1930.453,1930.953
2022-04-04 15:50:00,1930.953,1931.053,1930.628,1930.888
2022-04-04 15:51:00,1930.878,1930.953,1930.658,1930.768
2022-04-04 15:52:00,1930.778,1930.933,1930.725,1930.833
2022-04-04 15:53:00,1930.838,1931.473,1930.688,1931.363
2022-04-04 15:54:00,1931.328,1931.488,1931.233,1931.388
2022-04-04 15:55:00,1931.468,1932.123,1931.468,1932.123
2022-04-04 15:56:00,1932.078,1932.538,1932.073,1932.518
2022-04-04 15:57:00,1932.533,1932.953,1932.533,1932.613
2022-04-04 15:58:00,1932.658,1932.953,1932.553,1932.698
2022-04-04 15:59:00,1932.698,1932.818,1932.208,1932.298
2022-04-04 16:00:00,1932.398,1932.748,1932.048,1932.208
2022-04-04 16:01:00,1932.208,1932.553,1932.028,1932.518
2022-04-04 16:02:00,1932.518,1932.648,1932.453,1932.553
2022-04-04 16:03:00,1932.553,1932.653,1932.448,1932.558
2022-04-04 16:04:00,1932.553,1932.658,1932.353,1932.353
2022-04-04 16:05:00,1932.353,1932.353,1932.253,1932.258
2022-04-04 16:06:00,1932.248,1932.258,1932.153,1932.153
2022-04-04 16:07:00,1932.148,1932.153,1931.678,1931.678
2022-04-04 16:08:00,1931.748,1931.758,1931.668,1931.678
2022-04-04 16:09:00,1931.668,1931.723,1931.578,1931.578
2022-04-04 16:10:00,1931.593,1931.788,1931.553,1931.728
2022-04-04 16:11:00,1931.668,1931.738,1931.558,1931.718
2022-04-04 16:12:00,1931.698,1931.745,1931.453,1931.498
2022-04-04 16:13:00,1931.488,1931.518,1931.368,1931.378
2022-04-04 16:14:00,1931.408,1931.418,1931.353,1931.378
2022-04-04 16:15:00,1931.378,1931.458,1931.178,1931.188
2022-04-04 16:16:00,1931.188,1931.653,1931.188,1931.653
2022-04-04 16:17:00,1931.648,1931.708,1931.568,1931.588
2022-04-04 16:18:00,1931.488,1931.853,1931.488,1931.753
2022-04-04 16:19:00,1931.753,1931.853,1931.753,1931.753
2022-04-04 16:20:00,1931.848,1931.953,1931.848,1931.853
2022-04-04 16:21:00,1931.853,1932.053,1931.853,1931.953
2022-04-04 16:22:00,1931.953,1932.053,1931.548,1931.653
2022-04-04 16:23:00,1931.653,1931.753,1931.653,1931.753
2022-04-04 16:24:00,1931.848,1931.953,1931.848,1931.853
2022-04-04 16:25:00,1931.853,1931.853,1931.738,1931.768
2022-04-04 16:26:00,1931.768,1931.768,1931.668,1931.668
2022-04-04 16:27:00,1931.668,1931.848,1931.508,1931.508
2022-04-04 16:28:00,1931.508,1931.618,1931.353,1931.453
2022-04-04 16:29:00,1931.453,1931.588,1931.353,1931.553
2022-04-04 16:30:00,1931.553,1931.668,1931.448,1931.668
2022-04-04 16:31:00,1931.653,1931.918,1931.653,1931.878
2022-04-04 16:32:00,1931.893,1932.438,1931.888,1932.188
2022-04-04 16:33:00,1932.218,1932.308,1932.158,1932.308
2022-04-04 16:34:00,1932.318,1932.398,1932.248,1932.298
2022-04-04 16:35:00,1932.253,1932.688,1932.208,1932.598
2022-04-04 16:36:00,1932.608,1932.778,1932.368,1932.368
2022-04-04 16:37:00,1932.358,1932.553,1932.353,1932.508
2022-04-04 16:38:00,1932.548,1932.653,1932.548,1932.653
2022-04-04 16:39:00,1932.558,1933.178,1932.558,1932.953
2022-04-04 16:40:00,1932.953,1932.968,1932.853,1932.853
2022-04-04 16:41:00,1932.878,1932.948,1932.858,1932.898
2022-04-04 16:42:00,1932.868,1932.868,1932.853,1932.858
2022-04-04 16:43:00,1932.858,1932.898,1932.753,1932.853
2022-04-04 16:44:00,1932.853,1932.858,1932.578,1932.753
2022-04-04 16:45:00,1932.753,1932.853,1932.588,1932.853
2022-04-04 16:46:00,1932.853,1933.088,1932.853,1932.953
2022-04-04 16:47:00,1932.955,1933.088,1932.953,1932.953
2022-04-04 16:48:00,1932.993,1933.063,1932.953,1933.053
2022-04-04 16:49:00,1933.003,1933.053,1932.798,1932.853
2022-04-04 16:50:00,1932.948,1932.948,1932.758,1932.788
2022-04-04 16:51:00,1932.818,1932.898,1932.358,1932.378
2022-04-04 16:52:00,1932.408,1932.488,1932.318,1932.358
2022-04-04 16:53:00,1932.398,1932.588,1932.338,1932.588
2022-04-04 16:54:00,1932.598,1932.598,1932.468,1932.558
2022-04-04 16:55:00,1932.608,1932.758,1932.498,1932.678
2022-04-04 16:56:00,1932.698,1932.698,1932.448,1932.458
2022-04-04 16:57:00,1932.448,1932.538,1932.418,1932.448
2022-04-04 16:58:00,1932.438,1932.528,1932.353,1932.528
2022-04-04 16:59:00,1932.468,1932.668,1932.248,1932.668
2022-04-04 18:00:00,1931.878,1932.858,1931.878,1932.553
2022-04-04 18:01:00,1932.553,1932.583,1932.448,1932.453
2022-04-04 18:02:00,1932.453,1932.553,1932.448,1932.498
2022-04-04 18:03:00,1932.468,1932.758,1932.458,1932.758
2022-04-04 18:04:00,1932.558,1932.743,1932.478,1932.703
2022-04-04 18:05:00,1932.703,1933.078,1932.568,1932.798
2022-04-04 18:06:00,1932.778,1932.798,1932.648,1932.648
2022-04-04 18:07:00,1932.658,1932.668,1932.568,1932.568
2022-04-04 18:08:00,1932.578,1932.738,1932.368,1932.518
2022-04-04 18:09:00,1932.518,1932.848,1932.498,1932.728
2022-04-04 18:10:00,1932.768,1932.868,1932.538,1932.738
2022-04-04 18:11:00,1932.748,1933.228,1932.688,1933.228
2022-04-04 18:12:00,1933.258,1933.358,1933.038,1933.168
2022-04-04 18:13:00,1933.168,1933.168,1932.988,1933.048
2022-04-04 18:14:00,1933.108,1933.358,1933.028,1933.128
2022-04-04 18:15:00,1933.098,1933.268,1932.728,1933.148
2022-04-04 18:16:00,1933.098,1933.188,1932.978,1933.058
2022-04-04 18:17:00,1932.988,1932.998,1932.848,1932.888
2022-04-04 18:18:00,1932.858,1933.048,1932.788,1932.788
2022-04-04 18:19:00,1932.908,1933.178,1932.908,1933.028
2022-04-04 18:20:00,1933.028,1933.298,1932.978,1933.168
2022-04-04 18:21:00,1933.188,1933.288,1933.038,1933.038
2022-04-04 18:22:00,1933.108,1933.418,1933.088,1933.278
2022-04-04 18:23:00,1933.308,1933.408,1933.208,1933.248
2022-04-04 18:24:00,1933.168,1933.188,1932.918,1932.918
2022-04-04 18:25:00,1932.918,1933.068,1932.878,1932.968
2022-04-04 18:26:00,1932.978,1932.988,1932.838,1932.838
2022-04-04 18:27:00,1932.738,1933.068,1932.603,1932.818
2022-04-04 18:28:00,1932.938,1933.308,1932.868,1933.308
2022-04-04 18:29:00,1933.198,1933.208,1933.138,1933.138
2022-04-04 18:30:00,1933.138,1933.258,1932.938,1933.258
2022-04-04 18:31:00,1933.268,1933.318,1933.218,1933.268
2022-04-04 18:32:00,1933.258,1933.368,1933.128,1933.218
2022-04-04 18:33:00,1933.308,1933.308,1933.028,1933.068
2022-04-04 18:34:00,1933.048,1933.198,1932.938,1932.978
2022-04-04 18:35:00,1932.953,1932.953,1932.688,1932.738
2022-04-04 18:36:00,1932.708,1932.868,1932.698,1932.868
2022-04-04 18:37:00,1932.838,1932.898,1932.818,1932.838
2022-04-04 18:38:00,1932.838,1932.858,1932.658,1932.678
2022-04-04 18:39:00,1932.698,1932.958,1932.698,1932.958
2022-04-04 18:40:00,1932.918,1933.058,1932.888,1933.038
2022-04-04 18:41:00,1933.028,1933.058,1932.968,1933.028
2022-04-04 18:42:00,1933.138,1933.218,1933.108,1933.168
2022-04-04 18:43:00,1933.278,1933.348,1933.268,1933.308
2022-04-04 18:44:00,1933.278,1933.278,1933.068,1933.068
2022-04-04 18:45:00,1933.078,1933.218,1933.068,1933.118
2022-04-04 18:46:00,1933.208,1933.388,1933.168,1933.388
2022-04-04 18:47:00,1933.418,1933.548,1933.378,1933.418
2022-04-04 18:48:00,1933.418,1933.458,1933.268,1933.348
2022-04-04 18:49:00,1933.288,1933.328,1933.078,1933.128
2022-04-04 18:50:00,1933.168,1933.238,1933.168,1933.188
2022-04-04 18:51:00,1933.188,1933.418,1933.188,1933.418
2022-04-04 18:52:00,1933.428,1933.448,1933.348,1933.348
2022-04-04 18:53:00,1933.388,1933.398,1933.348,1933.368
2022-04-04 18:54:00,1933.408,1933.508,1933.148,1933.328
2022-04-04 18:55:00,1933.268,1933.618,1933.268,1933.388
2022-04-04 18:56:00,1933.388,1933.668,1933.358,1933.608
2022-04-04 18:57:00,1933.558,1933.798,1933.548,1933.798
2022-04-04 18:58:00,1933.788,1933.808,1933.398,1933.528
2022-04-04 18:59:00,1933.518,1933.528,1933.088,1933.088
2022-04-04 19:00:00,1933.008,1933.238,1932.908,1933.108
2022-04-04 19:01:00,1933.158,1933.198,1933.108,1933.128
2022-04-04 19:02:00,1933.188,1933.238,1933.078,1933.108
2022-04-04 19:03:00,1933.108,1933.348,1933.108,1933.348
2022-04-04 19:04:00,1933.358,1933.438,1933.278,1933.428
2022-04-04 19:05:00,1933.358,1933.448,1933.188,1933.208
2022-04-04 19:06:00,1933.208,1933.318,1933.208,1933.288
2022-04-04 19:07:00,1933.318,1933.318,1933.188,1933.238
2022-04-04 19:08:00,1933.268,1933.318,1933.248,1933.268
2022-04-04 19:09:00,1933.248,1933.268,1932.978,1933.028
2022-04-04 19:10:00,1933.028,1933.098,1932.828,1932.888
2022-04-04 19:11:00,1932.838,1932.968,1932.838,1932.968
2022-04-04 19:12:00,1932.948,1932.988,1932.868,1932.918
2022-04-04 19:13:00,1932.868,1932.985,1932.488,1932.548
2022-04-04 19:14:00,1932.548,1932.678,1932.488,1932.498
2022-04-04 19:15:00,1932.498,1932.658,1932.498,1932.638
2022-04-04 19:16:00,1932.608,1932.638,1932.388,1932.418
2022-04-04 19:17:00,1932.408,1932.468,1931.998,1932.058
2022-04-04 19:18:00,1932.058,1932.228,1931.998,1931.998
2022-04-04 19:19:00,1931.998,1932.388,1931.998,1932.298
2022-04-04 19:20:00,1932.278,1932.408,1932.248,1932.358
2022-04-04 19:21:00,1932.428,1932.428,1932.218,1932.238
2022-04-04 19:22:00,1932.238,1932.278,1932.038,1932.038
2022-04-04 19:23:00,1932.028,1932.378,1932.018,1932.338
2022-04-04 19:24:00,1932.338,1932.398,1932.108,1932.108
2022-04-04 19:25:00,1932.108,1932.198,1932.048,1932.188
2022-04-04 19:26:00,1932.228,1932.338,1932.078,1932.098
2022-04-04 19:27:00,1932.158,1932.278,1932.038,1932.188
2022-04-04 19:28:00,1932.158,1932.318,1932.158,1932.168
2022-04-04 19:29:00,1932.198,1932.228,1932.158,1932.158
2022-04-04 19:30:00,1932.148,1932.288,1932.048,1932.228
2022-04-04 19:31:00,1932.268,1932.308,1932.218,1932.248
2022-04-04 19:32:00,1932.268,1932.268,1932.058,1932.078
2022-04-04 19:33:00,1932.098,1932.228,1932.078,1932.178
2022-04-04 19:34:00,1932.158,1932.198,1931.908,1931.908
2022-04-04 19:35:00,1931.958,1932.238,1931.938,1932.168
2022-04-04 19:36:00,1932.078,1932.118,1931.948,1931.998
2022-04-04 19:37:00,1932.068,1932.115,1931.868,1932.095
2022-04-04 19:38:00,1932.095,1932.095,1931.888,1931.978
2022-04-04 19:39:00,1931.948,1932.138,1931.948,1932.048
2022-04-04 19:40:00,1932.018,1932.108,1931.908,1932.008
2022-04-04 19:41:00,1932.018,1932.108,1931.478,1931.628
2022-04-04 19:42:00,1931.598,1931.598,1931.048,1931.213
2022-04-04 19:43:00,1931.253,1931.293,1931.138,1931.293
2022-04-04 19:44:00,1931.323,1931.818,1931.188,1931.763
2022-04-04 19:45:00,1931.783,1931.918,1931.638,1931.728
2022-04-04 19:46:00,1931.738,1931.738,1930.673,1930.798
2022-04-04 19:47:00,1930.948,1931.483,1930.943,1931.333
2022-04-04 19:48:00,1931.313,1931.563,1931.298,1931.453
2022-04-04 19:49:00,1931.473,1931.538,1931.338,1931.338
2022-04-04 19:50:00,1931.338,1931.633,1931.318,1931.318
2022-04-04 19:51:00,1931.328,1931.528,1931.318,1931.493
2022-04-04 19:52:00,1931.513,1931.523,1931.478,1931.478
2022-04-04 19:53:00,1931.528,1931.538,1931.428,1931.438
2022-04-04 19:54:00,1931.518,1931.528,1931.218,1931.353
2022-04-04 19:55:00,1931.238,1931.493,1931.238,1931.463
2022-04-04 19:56:00,1931.453,1931.543,1931.443,1931.483
2022-04-04 19:57:00,1931.513,1931.643,1931.418,1931.438
2022-04-04 19:58:00,1931.458,1931.473,1931.098,1931.098
2022-04-04 19:59:00,1931.118,1931.438,1931.118,1931.428
2022-04-04 20:00:00,1931.428,1931.898,1931.428,1931.808
2022-04-04 20:01:00,1931.818,1931.888,1931.398,1931.513
2022-04-04 20:02:00,1931.533,1932.343,1931.238,1932.313
2022-04-04 20:03:00,1932.278,1932.613,1932.268,1932.403
2022-04-04 20:04:00,1932.433,1932.658,1932.133,1932.238
2022-04-04 20:05:00,1932.358,1932.718,1932.358,1932.628
2022-04-04 20:06:00,1932.618,1932.658,1932.108,1932.178
2022-04-04 20:07:00,1932.168,1932.238,1932.058,1932.128
2022-04-04 20:08:00,1932.148,1932.248,1932.058,1932.248
2022-04-04 20:09:00,1932.248,1932.388,1932.068,1932.068
2022-04-04 20:10:00,1932.078,1932.263,1932.078,1932.243
2022-04-04 20:11:00,1932.288,1932.478,1932.193,1932.448
2022-04-04 20:12:00,1932.428,1932.628,1932.298,1932.338
2022-04-04 20:13:00,1932.338,1932.508,1932.248,1932.358
2022-04-04 20:14:00,1932.328,1932.468,1932.268,1932.443
2022-04-04 20:15:00,1932.428,1932.438,1931.978,1931.988
2022-04-04 20:16:00,1931.988,1931.988,1931.798,1931.948
2022-04-04 20:17:00,1931.938,1931.938,1931.588,1931.753
2022-04-04 20:18:00,1931.763,1931.863,1931.708,1931.788
2022-04-04 20:19:00,1931.778,1932.013,1931.778,1931.993
2022-04-04 20:20:00,1931.953,1932.013,1931.863,1931.973
2022-04-04 20:21:00,1931.978,1932.113,1931.978,1932.068
2022-04-04 20:22:00,1932.063,1932.203,1931.938,1932.163
2022-04-04 20:23:00,1932.143,1932.143,1931.703,1931.743
2022-04-04 20:24:00,1931.723,1931.973,1931.723,1931.753
2022-04-04 20:25:00,1931.755,1931.803,1931.463,1931.643
2022-04-04 20:26:00,1931.613,1931.703,1931.413,1931.493
2022-04-04 20:27:00,1931.553,1931.593,1931.493,1931.573
2022-04-04 20:28:00,1931.603,1932.183,1931.603,1931.973
2022-04-04 20:29:00,1931.973,1932.083,1931.733,1931.733
2022-04-04 20:30:00,1931.669,1931.785,1931.608,1931.638
2022-04-04 20:31:00,1931.638,1931.808,1931.608,1931.708
2022-04-04 20:32:00,1931.708,1931.833,1931.519,1931.833
2022-04-04 20:33:00,1931.808,1931.843,1931.733,1931.808
2022-04-04 20:34:00,1931.808,1931.833,1931.613,1931.683
2022-04-04 20:35:00,1931.608,1931.683,1931.513,1931.513
2022-04-04 20:36:00,1931.513,1931.865,1931.353,1931.843
2022-04-04 20:37:00,1931.853,1932.308,1931.853,1931.998
2022-04-04 20:38:00,1932.013,1932.078,1931.868,1931.958
2022-04-04 20:39:00,1931.968,1932.428,1931.788,1932.288
2022-04-04 20:40:00,1932.298,1932.513,1931.993,1932.003
2022-04-04 20:41:00,1932.053,1932.213,1932.053,1932.113
2022-04-04 20:42:00,1932.083,1932.423,1931.923,1931.943
2022-04-04 20:43:00,1931.933,1932.053,1931.478,1931.478
2022-04-04 20:44:00,1931.558,1931.713,1931.478,1931.543
2022-04-04 20:45:00,1931.549,1932.593,1931.549,1931.983
2022-04-04 20:46:00,1931.943,1932.993,1931.923,1932.423
2022-04-04 20:47:00,1932.333,1932.973,1932.313,1932.623
2022-04-04 20:48:00,1932.623,1932.753,1931.753,1931.773
2022-04-04 20:49:00,1931.873,1932.123,1931.873,1932.083
2022-04-04 20:50:00,1932.063,1932.293,1931.963,1932.083
2022-04-04 20:51:00,1932.043,1932.183,1931.593,1931.593
2022-04-04 20:52:00,1931.633,1931.873,1931.593,1931.853
2022-04-04 20:53:00,1931.843,1932.053,1931.793,1932.033
2022-04-04 20:54:00,1932.003,1932.073,1931.823,1932.003
2022-04-04 20:55:00,1931.973,1932.213,1931.713,1931.713
2022-04-04 20:56:00,1931.693,1931.923,1931.603,1931.783
2022-04-04 20:57:00,1931.768,1932.038,1931.743,1932.008
2022-04-04 20:58:00,1932.013,1932.398,1931.928,1931.953
2022-04-04 20:59:00,1931.923,1932.018,1931.653,1931.853
2022-04-04 21:00:00,1931.893,1931.908,1931.353,1931.558
2022-04-04 21:01:00,1931.553,1932.008,1931.553,1931.893
2022-04-04 21:02:00,1931.913,1931.963,1931.673,1931.963
2022-04-04 21:03:00,1931.953,1932.283,1931.953,1932.123
2022-04-04 21:04:00,1932.053,1932.213,1931.893,1932.193
2022-04-04 21:05:00,1932.123,1932.393,1932.123,1932.333
2022-04-04 21:06:00,1932.338,1932.453,1932.253,1932.353
2022-04-04 21:07:00,1932.363,1932.453,1931.763,1931.853
2022-04-04 21:08:00,1931.853,1931.943,1931.553,1931.613
2022-04-04 21:09:00,1931.573,1931.733,1931.493,1931.653
2022-04-04 21:10:00,1931.683,1931.683,1931.003,1931.103
2022-04-04 21:11:00,1931.153,1931.273,1931.003,1931.043
2022-04-04 21:12:00,1931.013,1931.023,1930.268,1930.288
2022-04-04 21:13:00,1930.298,1930.765,1930.198,1930.208
2022-04-04 21:14:00,1930.218,1930.513,1930.053,1930.108
2022-04-04 21:15:00,1930.108,1930.313,1930.043,1930.153
2022-04-04 21:16:00,1930.123,1930.233,1930.013,1930.153
2022-04-04 21:17:00,1930.153,1930.573,1930.153,1930.453
2022-04-04 21:18:00,1930.473,1930.483,1930.223,1930.223
2022-04-04 21:19:00,1930.243,1930.483,1930.243,1930.443
2022-04-04 21:20:00,1930.443,1930.623,1930.413,1930.533
2022-04-04 21:21:00,1930.603,1930.653,1930.493,1930.613
2022-04-04 21:22:00,1930.588,1930.608,1930.143,1930.388
2022-04-04 21:23:00,1930.388,1930.408,1930.308,1930.408
2022-04-04 21:24:00,1930.408,1930.478,1930.268,1930.388
2022-04-04 21:25:00,1930.338,1930.408,1929.988,1930.043
2022-04-04 21:26:00,1930.058,1930.268,1929.938,1930.268
2022-04-04 21:27:00,1930.268,1930.488,1930.208,1930.388
2022-04-04 21:28:00,1930.338,1930.648,1930.338,1930.618
2022-04-04 21:29:00,1930.618,1930.818,1930.398,1930.568
2022-04-04 21:30:00,1930.558,1930.798,1930.378,1930.398
2022-04-04 21:31:00,1930.418,1930.498,1930.028,1930.048
2022-04-04 21:32:00,1930.038,1930.413,1929.998,1930.413
2022-04-04 21:33:00,1930.373,1930.483,1930.353,1930.353
2022-04-04 21:34:00,1930.283,1930.433,1930.133,1930.193
2022-04-04 21:35:00,1930.163,1930.163,1929.668,1929.713
2022-04-04 21:36:00,1929.778,1929.805,1929.588,1929.613
2022-04-04 21:37:00,1929.603,1929.623,1929.398,1929.623
2022-04-04 21:38:00,1929.593,1929.643,1929.503,1929.613
2022-04-04 21:39:00,1929.643,1929.893,1929.633,1929.863
2022-04-04 21:40:00,1929.843,1929.843,1929.558,1929.623
2022-04-04 21:41:00,1929.653,1929.653,1929.348,1929.523
2022-04-04 21:42:00,1929.643,1929.743,1929.413,1929.543
2022-04-04 21:43:00,1929.563,1929.613,1929.423,1929.423
2022-04-04 21:44:00,1929.378,1929.573,1929.378,1929.418
2022-04-04 21:45:00,1929.418,1929.593,1929.368,1929.593
2022-04-04 21:46:00,1929.543,1929.613,1929.438,1929.493
2022-04-04 21:47:00,1929.493,1929.868,1929.493,1929.818
2022-04-04 21:48:00,1929.878,1929.918,1929.698,1929.748
2022-04-04 21:49:00,1929.768,1929.918,1929.708,1929.808
2022-04-04 21:50:00,1929.768,1929.838,1929.688,1929.758
2022-04-04 21:51:00,1929.768,1929.818,1929.598,1929.608
2022-04-04 21:52:00,1929.598,1929.768,1929.553,1929.728
2022-04-04 21:53:00,1929.728,1929.878,1929.598,1929.858
2022-04-04 21:54:00,1929.848,1929.848,1929.458,1929.458
2022-04-04 21:55:00,1929.478,1929.618,1929.478,1929.538
2022-04-04 21:56:00,1929.578,1929.648,1929.368,1929.518
2022-04-04 21:57:00,1929.498,1929.608,1929.438,1929.578
2022-04-04 21:58:00,1929.618,1930.308,1929.488,1930.268
2022-04-04 21:59:00,1930.248,1930.298,1930.068,1930.255
2022-04-04 22:00:00,1930.255,1930.255,1930.245,1930.245
2022-04-04 22:01:00,1930.138,1930.158,1929.808,1929.808
2022-04-04 22:02:00,1929.898,1930.268,1929.828,1930.178
2022-04-04 22:03:00,1930.178,1930.408,1930.088,1930.208
2022-04-04 22:04:00,1930.208,1930.478,1930.168,1930.338
2022-04-04 22:05:00,1930.368,1930.418,1930.068,1930.078
2022-04-04 22:06:00,1930.128,1930.128,1929.808,1929.888
2022-04-04 22:07:00,1929.878,1929.878,1929.668,1929.728
2022-04-04 22:08:00,1929.708,1930.008,1929.688,1929.888
2022-04-04 22:09:00,1929.888,1929.888,1929.298,1929.318
2022-04-04 22:10:00,1929.308,1929.338,1929.188,1929.338
2022-04-04 22:11:00,1929.338,1929.368,1929.138,1929.158
2022-04-04 22:12:00,1929.128,1929.268,1928.948,1928.948
2022-04-04 22:13:00,1928.938,1928.938,1928.518,1928.618
2022-04-04 22:14:00,1928.588,1928.798,1928.498,1928.798
2022-04-04 22:15:00,1928.848,1928.868,1928.558,1928.853
2022-04-04 22:16:00,1928.853,1928.958,1928.853,1928.853
2022-04-04 22:17:00,1928.853,1928.868,1928.653,1928.653
2022-04-04 22:18:00,1928.653,1929.048,1928.653,1928.928
2022-04-04 22:19:00,1928.898,1929.018,1928.878,1929.008
2022-04-04 22:20:00,1928.988,1929.058,1928.878,1929.008
2022-04-04 22:21:00,1929.038,1929.338,1929.038,1929.298
2022-04-04 22:22:00,1929.298,1929.298,1928.878,1928.878
2022-04-04 22:23:00,1928.988,1928.988,1928.548,1928.738
2022-04-04 22:24:00,1928.738,1928.998,1928.658,1928.948
2022-04-04 22:25:00,1928.898,1929.038,1928.788,1928.848
2022-04-04 22:26:00,1928.868,1929.108,1928.778,1928.998
2022-04-04 22:27:00,1928.998,1929.048,1928.748,1928.828
2022-04-04 22:28:00,1928.818,1928.858,1928.498,1928.718
2022-04-04 22:29:00,1928.668,1928.678,1928.358,1928.528
2022-04-04 22:30:00,1928.528,1928.708,1928.458,1928.478
2022-04-04 22:31:00,1928.478,1928.478,1927.928,1927.978
2022-04-04 22:32:00,1927.978,1927.978,1927.658,1927.948
2022-04-04 22:33:00,1927.928,1928.078,1927.898,1927.978
2022-04-04 22:34:00,1928.078,1928.208,1927.978,1928.038
2022-04-04 22:35:00,1928.038,1928.708,1928.038,1928.618
2022-04-04 22:36:00,1928.598,1929.273,1928.598,1929.113
2022-04-04 22:37:00,1929.113,1929.153,1928.873,1929.093
