time,open,close,high,low,direction,ema_fast,ema_slow,signal,ema_trend,dist
2022-02-24 07:17:00,1960.004,1959.504,1960.004,1959.504,-1,1960.5590927725825,1960.7806624983389,0,1964.9679833343844,1.2766624983389647
2022-02-24 07:17:00,1959.504,1959.004,1959.504,1959.004,-1,1960.248074218066,1960.5073298062866,0,1964.9086402166295,1.5033298062867289
2022-02-24 07:17:00,1959.004,1958.504,1959.004,1958.504,-1,1959.8992593744529,1960.199125220704,0,1964.8449124532801,1.6951252207040852
2022-02-24 07:18:00,1958.504,1959.004,1959.004,1958.504,1,1959.7202074995623,1960.015259802134,0,1964.7867939214068,1.011259802134191
2022-02-24 07:18:00,1959.004,1959.504,1959.504,1959.004,1,1959.6769659996498,1959.9366044479596,0,1964.7342288077612,0.4326044479596476
2022-02-24 07:18:00,1959.504,1960.004,1960.004,1959.504,1,1959.74237279972,1959.9469729944274,0,1964.68716185445,0.05702700557253593
2022-02-24 07:18:00,1960.004,1960.504,1960.504,1960.004,1,1959.894698239776,1960.0326694568232,0,1964.6455383534108,0.4713305431766912
2022-02-24 07:18:00,1960.504,1961.004,1961.004,1960.504,1,1960.116558591821,1960.1821049250043,0,1964.609304140939,0.8218950749956093
2022-02-24 07:18:00,1961.004,1961.504,1961.504,1961.004,1,1960.394046873457,1960.3854733980806,1,1964.578405592273,1.1185266019192568
2022-02-24 07:19:00,1961.504,1961.004,1961.504,1961.004,-1,1960.5160374987659,1960.4806313368374,0,1964.5428393674742,0.5233686631625005
2022-02-24 07:19:00,1961.004,1960.504,1961.004,1960.504,-1,1960.5136299990127,1960.4842265157854,0,1964.5026519110816,0.019773484214510972
2022-02-24 07:20:00,1960.504,1960.004,1960.504,1960.004,-1,1960.4117039992102,1960.4103455133568,0,1964.4578892054988,0.4063455133568823
2022-02-24 07:20:00,1960.004,1959.504,1960.004,1959.504,-1,1960.2301631993682,1960.2709077420711,-1,1964.4085967755934,0.7669077420712256
2022-02-24 07:20:00,1959.504,1959.004,1959.504,1959.004,-1,1959.9849305594946,1960.0759988586756,0,1964.3548196932493,1.07199885867567
2022-02-24 07:20:00,1959.004,1958.504,1959.004,1958.504,-1,1959.6887444475958,1959.8341528804176,0,1964.296602581874,1.3301528804176996
2022-02-24 07:21:00,1958.504,1959.004,1959.004,1958.504,1,1959.5517955580767,1959.706437052661,0,1964.2439398696165,0.7024370526610255
2022-02-24 07:22:00,1959.004,1958.504,1959.004,1958.504,-1,1959.3422364464616,1959.521446736867,0,1964.1868260400681,1.0174467368669866
2022-02-24 07:22:00,1958.504,1958.004,1958.504,1958.004,-1,1959.0745891571694,1959.2879933927334,0,1964.125305382953,1.2839933927334641
2022-02-24 07:22:00,1958.004,1957.504,1958.004,1957.504,-1,1958.7604713257356,1959.0135328707743,0,1964.059421747302,1.5095328707743647
2022-02-24 07:22:00,1957.504,1957.004,1957.504,1957.004,-1,1958.4091770605887,1958.7043739675782,0,1963.9892185458364,1.7003739675783436
2022-02-24 07:22:00,1957.004,1956.504,1957.004,1956.504,-1,1958.028141648471,1958.3658548956432,0,1963.9147387593107,1.8618548956433187
2022-02-24 07:22:00,1956.504,1956.004,1956.504,1956.004,-1,1957.623313318777,1958.0024926040057,0,1963.8360249408101,1.9984926040058326
2022-02-24 07:22:00,1956.004,1955.504,1956.004,1955.504,-1,1957.1994506550216,1957.6181091264664,0,1963.753119220006,2.1141091264664738
2022-02-24 07:22:00,1955.504,1955.004,1955.504,1955.004,-1,1956.7603605240174,1957.2159384916254,0,1963.6660633073693,2.2119384916254603
2022-02-24 07:22:00,1955.004,1954.504,1955.004,1954.504,-1,1956.3090884192138,1956.7987171852214,0,1963.5748984983409,2.2947171852215433
2022-02-24 07:22:00,1954.504,1954.004,1954.504,1954.004,-1,1955.848070735371,1956.3687606951873,0,1963.479665677462,2.3647606951874423
2022-02-24 07:22:00,1954.004,1953.504,1954.004,1953.504,-1,1955.379256588297,1955.928028280543,0,1963.3804053224624,2.424028280543098
2022-02-24 07:22:00,1953.504,1953.004,1953.504,1953.004,-1,1954.9042052706377,1955.478177775844,0,1963.2771575083086,2.474177775844055
2022-02-24 07:22:00,1953.004,1952.504,1953.004,1952.504,-1,1954.4241642165102,1955.0206119641755,0,1963.169961911211,2.5166119641755813
2022-02-24 07:22:00,1952.504,1952.004,1952.504,1952.004,-1,1953.9401313732083,1954.5565178158408,0,1963.0588578125921,2.552517815840929
2022-02-24 07:22:00,1952.004,1951.504,1952.004,1951.504,-1,1953.4529050985666,1954.0868996903268,0,1962.9438841030142,2.58289969032694
2022-02-24 07:22:00,1951.504,1951.004,1951.504,1951.004,-1,1952.9631240788535,1953.6126074302765,0,1962.8250792860688,2.6086074302766065
2022-02-24 07:22:00,1951.004,1950.504,1951.004,1950.504,-1,1952.4712992630828,1953.134360133311,0,1962.7024814822273,2.6303601333111146
2022-02-24 07:23:00,1950.504,1951.004,1951.004,1950.504,1,1952.1778394104663,1952.8066124204938,0,1962.5860786814092,1.8026124204939151
2022-02-24 07:23:00,1951.004,1951.504,1951.504,1951.004,1,1952.043071528373,1952.6062105096485,0,1962.475809241793,1.1022105096485575
2022-02-24 07:23:00,1951.504,1952.004,1952.004,1951.504,1,1952.0352572226984,1952.5135627389332,0,1962.3716121349096,0.5095627389332549
2022-02-24 07:23:00,1952.004,1952.504,1952.504,1952.004,1,1952.129005778159,1952.512091548328,0,1962.2734269395373,0.008091548328138742
2022-02-24 07:23:00,1952.504,1953.004,1953.004,1952.504,1,1952.3040046225271,1952.5877697716621,0,1962.1811938356616,0.4162302283377812
2022-02-24 07:24:00,1953.004,1953.504,1953.504,1953.004,1,1952.544003698022,1952.7287282683294,0,1962.0948535984908,0.7752717316705002
2022-02-24 07:24:00,1953.504,1954.004,1954.004,1953.504,1,1952.8360029584176,1952.9249239193557,0,1962.0143475925358,1.0790760806441995
2022-02-24 07:24:00,1954.004,1954.504,1954.504,1954.004,1,1953.1696023667341,1953.1678587009933,1,1961.9396177657445,1.3361412990066128
2022-02-24 07:25:00,1954.504,1955.004,1955.004,1954.504,1,1953.5364818933874,1953.4503419777636,0,1961.8706066436976,1.5536580222362772
2022-02-24 07:25:00,1955.004,1955.504,1955.504,1955.004,1,1953.9299855147099,1953.7662893658,0,1961.8072573238599,1.737710634199857
2022-02-24 07:25:00,1955.504,1956.004,1956.004,1955.504,1,1954.3447884117681,1954.1105525402925,0,1961.749513469891,1.8934474597074313
2022-02-24 07:26:00,1956.004,1956.504,1956.504,1956.004,1,1954.7766307294146,1954.4787752264015,0,1961.6973193060117,2.0252247735984383
2022-02-24 07:26:00,1956.504,1957.004,1957.004,1956.504,1,1955.2221045835317,1954.8672713454166,0,1961.6506196114244,2.136728654583294
2022-02-24 07:26:00,1957.004,1957.504,1957.504,1957.004,1,1955.6784836668255,1955.27292190766,0,1961.6093597147935,2.231078092339885
2022-02-24 07:26:00,1957.504,1958.004,1958.004,1957.504,1,1956.1435869334605,1955.6930877680202,0,1961.5734854887758,2.310912231979728
2022-02-24 07:27:00,1958.004,1957.504,1958.004,1957.504,-1,1956.4156695467684,1955.971689649863,0,1961.5329930958528,1.5323103501368678
2022-02-24 07:28:00,1957.504,1957.004,1957.504,1957.004,-1,1956.533335637415,1956.1305066268073,0,1961.487928487934,0.8734933731925594
2022-02-24 07:28:00,1957.004,1956.504,1957.004,1956.504,-1,1956.527468509932,1956.18796714576,0,1961.438337159696,0.3160328542398929
2022-02-24 07:29:00,1956.504,1957.004,1957.004,1956.504,1,1956.622774807946,1956.313510661797,0,1961.3942144018881,0.6904893382029513
2022-02-24 07:30:00,1957.004,1957.504,1957.504,1957.004,1,1956.799019846357,1956.4966628676743,0,1961.3555058008744,1.0073371323255742
2022-02-24 07:30:00,1957.504,1958.004,1958.004,1957.504,1,1957.0400158770856,1956.728560888032,0,1961.3221574844479,1.2754391119678985
2022-02-24 07:31:00,1958.004,1957.504,1958.004,1957.504,-1,1957.1328127016686,1956.84785921295,0,1961.2841658676873,0.6561407870499352
2022-02-24 07:31:00,1957.504,1957.004,1957.504,1957.004,-1,1957.1070501613349,1956.8718808724961,0,1961.241577152586,0.13211912750375632
2022-02-24 07:32:00,1957.004,1956.504,1957.004,1956.504,-1,1956.986440129068,1956.815283815189,0,1961.194437081416,0.31128381518919923
2022-02-24 07:32:00,1956.504,1956.004,1956.504,1956.004,-1,1956.7899521032546,1956.6904709205446,0,1961.1427909413023,0.686470920544707
2022-02-24 07:32:00,1956.004,1955.504,1956.004,1955.504,-1,1956.5327616826037,1956.5079369327686,0,1961.086683568752,1.0039369327687382
2022-02-24 07:32:00,1955.504,1955.004,1955.504,1955.004,-1,1956.2270093460832,1956.276562020035,-1,1961.0261593541377,1.2725620200351386
2022-02-24 07:33:00,1955.004,1955.504,1955.504,1955.004,1,1956.0824074768666,1956.157706324645,0,1960.9712124948926,0.6537063246450998
2022-02-24 07:33:00,1955.504,1956.004,1956.004,1955.504,1,1956.0667259814934,1956.1340591977767,0,1960.9217874949434,0.13005919777674535
2022-02-24 07:33:00,1956.004,1956.504,1956.504,1956.004,1,1956.1541807851947,1956.1909731673495,0,1960.8778294104168,0.31302683265039377
2022-02-24 07:33:00,1956.504,1957.004,1957.004,1956.504,1,1956.3241446281559,1956.3160542185265,1,1960.839283844144,0.6879457814734451
2022-02-24 07:33:00,1957.004,1957.504,1957.504,1957.004,1,1956.5601157025249,1956.4988151079838,0,1960.8060969402222,1.005184892016132
2022-02-24 07:34:00,1957.504,1958.004,1958.004,1957.504,1,1956.84889256202,1956.730382014448,0,1960.778215378628,1.2736179855519367
2022-02-24 07:35:00,1958.004,1958.504,1958.504,1958.004,1,1957.1799140496162,1957.0032463199177,0,1960.7555863698856,1.5007536800821981
2022-02-24 07:35:00,1958.504,1959.004,1959.004,1958.504,1,1957.544731239693,1957.3110545783918,0,1960.7381576497874,1.6929454216081012
2022-02-24 07:35:00,1959.004,1959.504,1959.504,1959.004,1,1957.9365849917544,1957.6484307971007,0,1960.7258774741679,1.8555692028992326
2022-02-24 07:35:00,1959.504,1960.004,1960.004,1959.504,1,1958.3500679934036,1958.010826059085,0,1960.7186946137285,1.9931739409148577
2022-02-24 07:36:00,1960.004,1960.504,1960.504,1960.004,1,1958.7808543947228,1958.3943912807642,0,1960.7165583489152,2.1096087192356663
2022-02-24 07:36:00,1960.504,1961.004,1961.004,1960.504,1,1959.2254835157785,1958.7958695452621,0,1960.7194184648465,2.208130454737784
2022-02-24 07:37:00,1961.004,1961.504,1961.504,1961.004,1,1959.6811868126229,1959.2125049998372,0,1960.7272252462908,2.2914950001627403
2022-02-24 07:37:00,1961.504,1962.004,1962.004,1961.504,1,1960.1457494500983,1959.641965769093,0,1960.739929472696,2.362034230906829
2022-02-24 07:37:00,1962.004,1962.504,1962.504,1962.004,1,1960.6173995600786,1960.082278727694,0,1960.7574824132662,2.421721272305831
2022-02-24 07:38:00,1962.504,1963.004,1963.004,1962.504,1,1961.094719648063,1960.5317743080489,0,1960.7798358220896,2.472225691951053
2022-02-24 07:39:00,1963.004,1962.504,1963.004,1962.504,-1,1961.3765757184503,1960.835193645272,0,1960.7969916845564,1.6688063547278489
2022-02-24 07:40:00,1962.504,1962.004,1962.504,1962.004,-1,1961.5020605747604,1961.015010007538,0,1960.809001717546,0.9889899924619385
2022-02-24 07:40:00,1962.004,1961.504,1962.004,1961.504,-1,1961.5024484598084,1961.0902392371474,0,1960.8159171233415,0.413760762852462
2022-02-24 07:40:00,1961.504,1961.004,1961.504,1961.004,-1,1961.402758767847,1961.0769716622017,0,1960.8177885947512,0.07297166220178042
