entry_time,exit_time,side,entry_price,exit_price,exit_reason,zone_touches,entry_spread,gross,cost,net,balance,duration_s
2024-01-31T19:41:12.102000+00:00,2024-01-31T19:41:15.745000+00:00,1,2047.895,2047.985,zone_reverse,9,0.297,0.09,0.09,-0.0,-5361.49,3.6
2024-01-31T19:41:20.270000+00:00,2024-01-31T19:41:23.013000+00:00,-1,2047.835,2048.325,zone_reverse,5,0.31,-0.49,0.09,-0.58,-5362.07,2.7
2024-01-31T19:41:26.055000+00:00,2024-01-31T19:41:31.743000+00:00,-1,2047.798,2047.875,zone_reverse,8,0.327,-0.077,0.09,-0.167,-5362.24,5.7
2024-01-31T19:41:38.575000+00:00,2024-01-31T19:41:42.436000+00:00,1,2048.736,2048.345,zone_reverse,11,0.398,-0.391,0.09,-0.481,-5362.72,3.9
2024-01-31T19:41:46.573000+00:00,2024-01-31T19:41:49.311000+00:00,1,2048.705,2048.424,zone_reverse,13,0.347,-0.281,0.09,-0.371,-5363.09,2.7
2024-01-31T19:41:50.328000+00:00,2024-01-31T19:41:56.041000+00:00,1,2048.885,2048.535,zone_reverse,6,0.34,-0.35,0.09,-0.44,-5363.53,5.7
2024-01-31T19:41:56.751000+00:00,2024-01-31T19:42:00.181000+00:00,1,2049.025,2048.428,zone_reverse,6,0.35,-0.597,0.09,-0.687,-5364.22,3.4
2024-01-31T19:42:06.821000+00:00,2024-01-31T19:42:12.103000+00:00,1,2049.195,2048.615,zone_reverse,6,0.387,-0.58,0.09,-0.67,-5364.89,5.3
2024-01-31T19:42:13.047000+00:00,2024-01-31T19:42:14.438000+00:00,1,2049.186,2048.515,zone_reverse,8,0.378,-0.671,0.09,-0.761,-5365.65,1.4
2024-01-31T19:42:25.535000+00:00,2024-01-31T19:42:28.141000+00:00,-1,2047.498,2047.905,zone_reverse,11,0.437,-0.407,0.09,-0.497,-5366.15,2.6
2024-01-31T19:42:34.372000+00:00,2024-01-31T19:42:41.283000+00:00,1,2048.195,2047.725,zone_reverse,8,0.39,-0.47,0.09,-0.56,-5366.71,6.9
2024-01-31T19:42:41.689000+00:00,2024-01-31T19:42:46.958000+00:00,-1,2047.424,2047.725,zone_reverse,9,0.251,-0.301,0.09,-0.391,-5367.1,5.3
2024-01-31T19:42:51.370000+00:00,2024-01-31T19:42:55.721000+00:00,1,2048.316,2047.905,zone_reverse,10,0.358,-0.411,0.09,-0.501,-5367.6,4.4
2024-01-31T19:42:57.999000+00:00,2024-01-31T19:43:01.933000+00:00,-1,2047.874,2048.175,zone_reverse,10,0.328,-0.301,0.09,-0.391,-5367.99,3.9
2024-01-31T19:43:04.476000+00:00,2024-01-31T19:43:08.245000+00:00,-1,2047.795,2048.205,zone_reverse,6,0.38,-0.41,0.09,-0.5,-5368.49,3.8
2024-01-31T19:43:33.153000+00:00,2024-01-31T19:43:37.965000+00:00,-1,2047.435,2047.555,zone_reverse,7,0.35,-0.12,0.09,-0.21,-5368.7,4.8
2024-01-31T19:43:41.340000+00:00,2024-01-31T19:43:43.684000+00:00,1,2048.925,2048.615,zone_reverse,8,0.44,-0.31,0.09,-0.4,-5369.1,2.3
2024-01-31T19:43:49.562000+00:00,2024-01-31T19:43:51.757000+00:00,1,2049.455,2049.785,zone_reverse,6,0.35,0.33,0.09,0.24,-5368.86,2.2
2024-01-31T19:43:56.905000+00:00,2024-01-31T19:44:01.457000+00:00,-1,2049.605,2050.475,zone_reverse,6,0.32,-0.87,0.09,-0.96,-5369.82,4.6
2024-01-31T19:44:04.510000+00:00,2024-01-31T19:44:08.912000+00:00,1,2050.776,2050.105,zone_reverse,6,0.261,-0.671,0.09,-0.761,-5370.58,4.4
2024-01-31T19:44:21.471000+00:00,2024-01-31T19:44:25.822000+00:00,1,2050.735,2050.015,zone_reverse,8,0.4,-0.72,0.09,-0.81,-5371.39,4.4
2024-01-31T19:44:27.123000+00:00,2024-01-31T19:44:32.552000+00:00,-1,2049.555,2049.595,zone_reverse,21,0.35,-0.04,0.09,-0.13,-5371.52,5.4
2024-01-31T19:44:34.159000+00:00,2024-01-31T19:44:41.908000+00:00,1,2049.305,2048.865,zone_reverse,7,0.34,-0.44,0.09,-0.53,-5372.05,7.7
2024-01-31T19:44:59.687000+00:00,2024-01-31T19:45:02.382000+00:00,-1,2048.475,2049.275,zone_reverse,11,0.37,-0.8,0.09,-0.89,-5372.94,2.7
2024-01-31T19:45:20.972000+00:00,2024-01-31T19:45:25.054000+00:00,1,2049.635,2049.674,zone_reverse,20,0.38,0.039,0.09,-0.051,-5372.99,4.1
2024-01-31T19:45:34.660000+00:00,2024-01-31T19:45:38.677000+00:00,-1,2049.795,2050.615,zone_reverse,6,0.28,-0.82,0.09,-0.91,-5373.9,4.0
2024-01-31T19:45:40.796000+00:00,2024-01-31T19:45:46.175000+00:00,-1,2049.845,2049.665,zone_reverse,5,0.28,0.18,0.09,0.09,-5373.81,5.4
2024-01-31T19:46:07.820000+00:00,2024-01-31T19:46:11.318000+00:00,-1,2049.055,2049.335,zone_reverse,5,0.35,-0.28,0.09,-0.37,-5374.18,3.5
2024-01-31T19:46:11.722000+00:00,2024-01-31T19:46:20.101000+00:00,1,2049.415,2049.725,zone_reverse,5,0.36,0.31,0.09,0.22,-5373.96,8.4
2024-01-31T19:46:44.903000+00:00,2024-01-31T19:46:50.506000+00:00,1,2050.252,2050.265,zone_reverse,23,0.227,0.013,0.09,-0.077,-5374.04,5.6
2024-01-31T19:46:54.518000+00:00,2024-01-31T19:46:59.015000+00:00,1,2050.485,2050.035,zone_reverse,6,0.34,-0.45,0.09,-0.54,-5374.58,4.5
2024-01-31T19:47:04.918000+00:00,2024-01-31T19:47:10.037000+00:00,1,2050.525,2049.615,zone_reverse,10,0.21,-0.91,0.09,-1.0,-5375.58,5.1
2024-01-31T19:47:17.922000+00:00,2024-01-31T19:47:27.350000+00:00,-1,2049.265,2050.145,zone_reverse,7,0.36,-0.88,0.09,-0.97,-5376.55,9.4
2024-01-31T19:47:31.246000+00:00,2024-01-31T19:47:33.805000+00:00,1,2050.575,2050.315,zone_reverse,17,0.26,-0.26,0.09,-0.35,-5376.9,2.6
2024-01-31T19:48:06.722000+00:00,2024-01-31T19:48:09.816000+00:00,-1,2049.515,2049.755,zone_reverse,5,0.35,-0.24,0.09,-0.33,-5377.23,3.1
2024-01-31T19:48:12.648000+00:00,2024-01-31T19:48:18.040000+00:00,-1,2049.305,2049.615,zone_reverse,5,0.31,-0.31,0.09,-0.4,-5377.63,5.4
2024-01-31T19:48:23.333000+00:00,2024-01-31T19:48:33.087000+00:00,-1,2049.185,2048.935,zone_reverse,6,0.31,0.25,0.09,0.16,-5377.47,9.8
2024-01-31T19:48:39.602000+00:00,2024-01-31T19:48:43.591000+00:00,1,2050.045,2049.735,zone_reverse,5,0.44,-0.31,0.09,-0.4,-5377.87,4.0
2024-01-31T19:48:45.415000+00:00,2024-01-31T19:48:56.298000+00:00,1,2049.975,2049.645,zone_reverse,6,0.33,-0.33,0.09,-0.42,-5378.29,10.9
2024-01-31T19:49:01.558000+00:00,2024-01-31T19:49:05.179000+00:00,1,2050.175,2049.875,zone_reverse,6,0.32,-0.3,0.09,-0.39,-5378.68,3.6
2024-01-31T19:49:19.578000+00:00,2024-01-31T19:49:26.794000+00:00,-1,2048.825,2048.525,zone_reverse,6,0.34,0.3,0.09,0.21,-5378.47,7.2
2024-01-31T19:49:33.823000+00:00,2024-01-31T19:49:40.322000+00:00,-1,2048.244,2048.785,zone_reverse,6,0.271,-0.541,0.09,-0.631,-5379.1,6.5
2024-01-31T19:49:40.983000+00:00,2024-01-31T19:49:47.430000+00:00,-1,2048.115,2048.525,zone_reverse,6,0.3,-0.41,0.09,-0.5,-5379.6,6.4
2024-01-31T19:49:49.408000+00:00,2024-01-31T19:50:00.402000+00:00,1,2048.905,2047.825,zone_reverse,8,0.387,-1.08,0.09,-1.17,-5380.77,11.0
2024-01-31T19:50:11.916000+00:00,2024-01-31T19:50:13.725000+00:00,-1,2047.845,2048.015,zone_reverse,12,0.3,-0.17,0.09,-0.26,-5381.03,1.8
2024-01-31T19:50:18.533000+00:00,2024-01-31T19:50:22.820000+00:00,-1,2047.205,2047.225,zone_reverse,5,0.35,-0.02,0.09,-0.11,-5381.14,4.3
2024-01-31T19:50:26.881000+00:00,2024-01-31T19:50:32.324000+00:00,-1,2046.475,2046.845,zone_reverse,5,0.33,-0.37,0.09,-0.46,-5381.6,5.4
2024-01-31T19:50:37.473000+00:00,2024-01-31T19:50:44.806000+00:00,1,2046.675,2046.225,zone_reverse,5,0.31,-0.45,0.09,-0.54,-5382.14,7.3
2024-01-31T19:50:57.322000+00:00,2024-01-31T19:51:04.036000+00:00,1,2046.875,2046.705,zone_reverse,7,0.3,-0.17,0.09,-0.26,-5382.4,6.7
2024-01-31T19:51:05.653000+00:00,2024-01-31T19:51:09.240000+00:00,-1,2046.525,2046.915,zone_reverse,7,0.32,-0.39,0.09,-0.48,-5382.88,3.6
2024-01-31T19:51:15.882000+00:00,2024-01-31T19:51:21.124000+00:00,-1,2045.915,2046.165,zone_reverse,8,0.33,-0.25,0.09,-0.34,-5383.22,5.2
2024-01-31T19:51:57.505000+00:00,2024-01-31T19:52:01.314000+00:00,-1,2045.625,2045.865,zone_reverse,11,0.32,-0.24,0.09,-0.33,-5383.55,3.8
2024-01-31T19:52:07.537000+00:00,2024-01-31T19:52:10.529000+00:00,1,2046.685,2046.215,zone_reverse,14,0.37,-0.47,0.09,-0.56,-5384.11,3.0
2024-01-31T19:52:19.758000+00:00,2024-01-31T19:52:27.077000+00:00,1,2046.795,2046.505,zone_reverse,12,0.38,-0.29,0.09,-0.38,-5384.49,7.3
2024-01-31T19:52:41.429000+00:00,2024-01-31T19:52:44.612000+00:00,1,2047.175,2046.925,zone_reverse,13,0.31,-0.25,0.09,-0.34,-5384.83,3.2
2024-01-31T19:52:47.701000+00:00,2024-01-31T19:52:53.439000+00:00,1,2047.375,2047.205,zone_reverse,5,0.33,-0.17,0.09,-0.26,-5385.09,5.7
2024-01-31T19:53:51.684000+00:00,2024-01-31T19:53:57.714000+00:00,1,2047.575,2047.215,zone_reverse,9,0.3,-0.36,0.09,-0.45,-5385.54,6.0
2024-01-31T19:54:03.071000+00:00,2024-01-31T19:54:14.177000+00:00,1,2047.416,2047.185,zone_reverse,6,0.311,-0.231,0.09,-0.321,-5385.86,11.1
2024-01-31T19:54:40.342000+00:00,2024-01-31T19:54:42.667000+00:00,1,2047.565,2047.185,zone_reverse,6,0.33,-0.38,0.09,-0.47,-5386.33,2.3
2024-01-31T19:54:48.107000+00:00,2024-01-31T19:54:50.527000+00:00,1,2047.786,2047.695,zone_reverse,6,0.341,-0.091,0.09,-0.181,-5386.51,2.4
2024-01-31T19:54:54.678000+00:00,2024-01-31T19:55:00.611000+00:00,-1,2047.495,2047.945,zone_reverse,6,0.32,-0.45,0.09,-0.54,-5387.05,5.9
2024-01-31T19:55:01.473000+00:00,2024-01-31T19:55:16.078000+00:00,-1,2047.414,2047.545,zone_reverse,8,0.261,-0.131,0.09,-0.221,-5387.27,14.6
2024-01-31T19:55:23.231000+00:00,2024-01-31T19:55:38.614000+00:00,-1,2046.365,2047.885,stop,10,0.42,-1.52,0.09,-1.61,-5388.88,15.4
2024-01-31T19:55:40.198000+00:00,2024-01-31T19:55:44.196000+00:00,1,2048.295,2048.035,zone_reverse,8,0.35,-0.26,0.09,-0.35,-5389.23,4.0
2024-01-31T19:55:51.519000+00:00,2024-01-31T19:55:55.064000+00:00,1,2048.765,2048.585,zone_reverse,5,0.31,-0.18,0.09,-0.27,-5389.5,3.5
2024-01-31T19:56:07.930000+00:00,2024-01-31T19:56:13.457000+00:00,-1,2048.075,2048.165,zone_reverse,9,0.33,-0.09,0.09,-0.18,-5389.68,5.5
2024-01-31T19:56:29.217000+00:00,2024-01-31T19:56:38.360000+00:00,-1,2047.594,2048.215,zone_reverse,16,0.301,-0.621,0.09,-0.711,-5390.39,9.1
2024-01-31T19:56:40.881000+00:00,2024-01-31T19:56:51.023000+00:00,1,2048.475,2048.135,zone_reverse,7,0.35,-0.34,0.09,-0.43,-5390.82,10.1
2024-01-31T19:57:43.001000+00:00,2024-01-31T19:57:46.441000+00:00,-1,2047.465,2047.775,zone_reverse,23,0.34,-0.31,0.09,-0.4,-5391.22,3.4
2024-01-31T19:58:12.245000+00:00,2024-01-31T19:58:15.318000+00:00,-1,2047.425,2047.805,zone_reverse,11,0.3,-0.38,0.09,-0.47,-5391.69,3.1
2024-01-31T19:58:48.723000+00:00,2024-01-31T19:58:53.059000+00:00,-1,2047.045,2046.845,zone_reverse,7,0.34,0.2,0.09,0.11,-5391.58,4.3
2024-01-31T19:59:00.666000+00:00,2024-01-31T19:59:09.613000+00:00,-1,2046.205,2046.065,zone_reverse,6,0.36,0.14,0.09,0.05,-5391.53,8.9
2024-01-31T19:59:26.309000+00:00,2024-01-31T19:59:32.233000+00:00,-1,2045.515,2045.635,zone_reverse,5,0.32,-0.12,0.09,-0.21,-5391.74,5.9
2024-01-31T19:59:35.035000+00:00,2024-01-31T19:59:42.922000+00:00,-1,2044.895,2045.025,zone_reverse,5,0.37,-0.13,0.09,-0.22,-5391.96,7.9
2024-01-31T19:59:48.753000+00:00,2024-01-31T19:59:51.937000+00:00,-1,2044.375,2044.885,zone_reverse,6,0.32,-0.51,0.09,-0.6,-5392.56,3.2
2024-01-31T19:59:57.512000+00:00,2024-01-31T20:00:04.642000+00:00,1,2045.195,2044.855,zone_reverse,8,0.35,-0.34,0.09,-0.43,-5392.99,7.1
2024-02-01T06:01:18.529000+00:00,2024-02-01T06:01:41.493000+00:00,1,2044.975,2044.545,zone_reverse,5,0.34,-0.43,0.09,-0.52,-5393.51,23.0
2024-02-01T06:02:11.952000+00:00,2024-02-01T06:04:49.427000+00:00,1,2045.075,2044.305,zone_reverse,5,0.29,-0.77,0.09,-0.86,-5394.37,157.5
2024-02-01T06:07:50.918000+00:00,2024-02-01T06:08:00.744000+00:00,1,2044.685,2044.515,zone_reverse,13,0.37,-0.17,0.09,-0.26,-5394.63,9.8
2024-02-01T06:10:09.684000+00:00,2024-02-01T06:11:03.912000+00:00,1,2045.045,2044.355,zone_reverse,6,0.26,-0.69,0.09,-0.78,-5395.41,54.2
2024-02-01T06:12:43.153000+00:00,2024-02-01T06:15:05.830000+00:00,1,2044.686,2043.795,zone_reverse,6,0.341,-0.891,0.09,-0.981,-5396.4,142.7
2024-02-01T06:16:49.518000+00:00,2024-02-01T06:16:54.633000+00:00,-1,2043.585,2043.415,zone_reverse,8,0.28,0.17,0.09,0.08,-5396.32,5.1
2024-02-01T06:17:35.636000+00:00,2024-02-01T06:18:01.701000+00:00,-1,2042.615,2043.045,zone_reverse,7,0.3,-0.43,0.09,-0.52,-5396.84,26.1
2024-02-01T06:18:49.602000+00:00,2024-02-01T06:19:16.917000+00:00,-1,2042.925,2043.275,zone_reverse,6,0.32,-0.35,0.09,-0.44,-5397.28,27.3
2024-02-01T06:19:36.474000+00:00,2024-02-01T06:20:28.205000+00:00,-1,2042.635,2042.765,zone_reverse,5,0.31,-0.13,0.09,-0.22,-5397.5,51.7
2024-02-01T06:20:58.163000+00:00,2024-02-01T06:21:14.056000+00:00,1,2042.865,2042.645,zone_reverse,5,0.3,-0.22,0.09,-0.31,-5397.81,15.9
2024-02-01T06:22:01.721000+00:00,2024-02-01T06:24:31.036000+00:00,1,2043.345,2042.875,zone_reverse,5,0.29,-0.47,0.09,-0.56,-5398.37,149.3
2024-02-01T06:25:39.577000+00:00,2024-02-01T06:25:56.650000+00:00,1,2043.505,2043.335,zone_reverse,9,0.29,-0.17,0.09,-0.26,-5398.63,17.1
2024-02-01T06:27:58.003000+00:00,2024-02-01T06:28:36.559000+00:00,-1,2042.955,2043.175,zone_reverse,5,0.29,-0.22,0.09,-0.31,-5398.94,38.6
2024-02-01T06:30:14.870000+00:00,2024-02-01T06:30:57.936000+00:00,-1,2043.025,2043.285,zone_reverse,5,0.29,-0.26,0.09,-0.35,-5399.29,43.1
2024-02-01T06:34:05.422000+00:00,2024-02-01T06:34:49.989000+00:00,1,2043.895,2043.445,zone_reverse,8,0.34,-0.45,0.09,-0.54,-5399.83,44.6
2024-02-01T06:36:06.067000+00:00,2024-02-01T06:36:43.253000+00:00,1,2044.165,2044.045,zone_reverse,7,0.33,-0.12,0.09,-0.21,-5400.04,37.2
2024-02-01T06:39:03.440000+00:00,2024-02-01T06:39:42.035000+00:00,1,2043.955,2043.505,zone_reverse,5,0.3,-0.45,0.09,-0.54,-5400.58,38.6
2024-02-01T06:42:03.189000+00:00,2024-02-01T06:44:40.044000+00:00,1,2044.095,2043.055,zone_reverse,6,0.33,-1.04,0.09,-1.13,-5401.71,156.9
2024-02-01T06:51:13.508000+00:00,2024-02-01T06:55:47.773000+00:00,1,2043.782,2043.825,zone_reverse,5,0.287,0.043,0.09,-0.047,-5401.75,274.3
2024-02-01T06:57:37.557000+00:00,2024-02-01T06:58:10.232000+00:00,-1,2043.245,2043.665,zone_reverse,5,0.29,-0.42,0.09,-0.51,-5402.26,32.7
2024-02-01T06:58:31.373000+00:00,2024-02-01T06:58:52.609000+00:00,-1,2043.125,2043.475,zone_reverse,7,0.32,-0.35,0.09,-0.44,-5402.7,21.2
2024-02-01T06:59:30.370000+00:00,2024-02-01T06:59:52.711000+00:00,1,2043.765,2043.505,zone_reverse,6,0.29,-0.26,0.09,-0.35,-5403.05,22.3
2024-02-01T07:01:25.402000+00:00,2024-02-01T07:02:20.403000+00:00,1,2043.505,2042.985,zone_reverse,7,0.33,-0.52,0.09,-0.61,-5403.66,55.0
2024-02-01T07:03:01.170000+00:00,2024-02-01T07:03:26.072000+00:00,1,2043.395,2043.125,zone_reverse,5,0.347,-0.27,0.09,-0.36,-5404.02,24.9
2024-02-01T07:05:33.411000+00:00,2024-02-01T07:06:29.236000+00:00,1,2043.755,2042.975,zone_reverse,8,0.29,-0.78,0.09,-0.87,-5404.89,55.8
2024-02-01T07:10:03.240000+00:00,2024-02-01T07:10:13.033000+00:00,-1,2042.045,2042.665,zone_reverse,5,0.29,-0.62,0.09,-0.71,-5405.6,9.8
2024-02-01T07:10:17.822000+00:00,2024-02-01T07:11:05.357000+00:00,1,2042.965,2042.425,zone_reverse,5,0.29,-0.54,0.09,-0.63,-5406.23,47.5
2024-02-01T07:14:39.889000+00:00,2024-02-01T07:15:05.728000+00:00,-1,2042.515,2042.865,zone_reverse,5,0.34,-0.35,0.09,-0.44,-5406.67,25.8
2024-02-01T07:16:17.767000+00:00,2024-02-01T07:17:23.747000+00:00,1,2043.075,2043.045,zone_reverse,5,0.34,-0.03,0.09,-0.12,-5406.79,66.0
2024-02-01T07:18:38.183000+00:00,2024-02-01T07:19:13.705000+00:00,1,2043.806,2043.725,zone_reverse,11,0.341,-0.081,0.09,-0.171,-5406.96,35.5
2024-02-01T07:20:15.016000+00:00,2024-02-01T07:21:08.899000+00:00,-1,2043.415,2043.475,zone_reverse,8,0.35,-0.06,0.09,-0.15,-5407.11,53.9
2024-02-01T07:22:02.002000+00:00,2024-02-01T07:22:27.436000+00:00,-1,2042.685,2042.982,zone_reverse,6,0.357,-0.297,0.09,-0.387,-5407.5,25.4
2024-02-01T07:23:35.999000+00:00,2024-02-01T07:23:57.760000+00:00,-1,2042.215,2042.465,zone_reverse,5,0.327,-0.25,0.09,-0.34,-5407.84,21.8
2024-02-01T07:24:28.419000+00:00,2024-02-01T07:24:55.583000+00:00,1,2042.962,2042.625,zone_reverse,5,0.367,-0.337,0.09,-0.427,-5408.27,27.2
2024-02-01T07:25:47.082000+00:00,2024-02-01T07:26:02.571000+00:00,1,2043.375,2043.035,zone_reverse,5,0.32,-0.34,0.09,-0.43,-5408.7,15.5
2024-02-01T07:26:35.483000+00:00,2024-02-01T07:27:04.901000+00:00,-1,2043.005,2043.622,zone_reverse,5,0.367,-0.617,0.09,-0.707,-5409.4,29.4
2024-02-01T07:28:27.146000+00:00,2024-02-01T07:28:58.994000+00:00,-1,2042.825,2042.765,zone_reverse,6,0.34,0.06,0.09,-0.03,-5409.43,31.8
2024-02-01T07:29:41.470000+00:00,2024-02-01T07:29:58.480000+00:00,1,2042.996,2042.705,zone_reverse,8,0.351,-0.291,0.09,-0.381,-5409.82,17.0
2024-02-01T07:30:45.193000+00:00,2024-02-01T07:31:30.006000+00:00,-1,2042.725,2043.245,zone_reverse,8,0.29,-0.52,0.09,-0.61,-5410.43,44.8
2024-02-01T07:33:54.556000+00:00,2024-02-01T07:34:07.019000+00:00,1,2044.345,2043.895,zone_reverse,6,0.29,-0.45,0.09,-0.54,-5410.97,12.5
2024-02-01T07:34:25.119000+00:00,2024-02-01T07:35:01.088000+00:00,-1,2043.635,2043.855,zone_reverse,7,0.29,-0.22,0.09,-0.31,-5411.28,36.0
2024-02-01T07:36:19.598000+00:00,2024-02-01T07:36:42.720000+00:00,-1,2042.945,2043.185,zone_reverse,6,0.29,-0.24,0.09,-0.33,-5411.61,23.1
2024-02-01T07:37:39.949000+00:00,2024-02-01T07:38:13.039000+00:00,-1,2042.745,2043.035,zone_reverse,5,0.29,-0.29,0.09,-0.38,-5411.99,33.1
2024-02-01T07:40:50.211000+00:00,2024-02-01T07:41:29.797000+00:00,-1,2041.875,2042.335,zone_reverse,7,0.29,-0.46,0.09,-0.55,-5412.54,39.6
2024-02-01T07:42:33.953000+00:00,2024-02-01T07:42:46.230000+00:00,-1,2041.955,2042.265,zone_reverse,5,0.29,-0.31,0.09,-0.4,-5412.94,12.3
2024-02-01T07:44:42.867000+00:00,2024-02-01T07:45:31.647000+00:00,1,2042.385,2042.055,zone_reverse,5,0.29,-0.33,0.09,-0.42,-5413.36,48.8
2024-02-01T07:47:10.474000+00:00,2024-02-01T07:47:26.885000+00:00,1,2042.355,2042.135,zone_reverse,6,0.31,-0.22,0.09,-0.31,-5413.67,16.4
2024-02-01T07:49:19.676000+00:00,2024-02-01T07:50:04.423000+00:00,1,2041.966,2041.915,zone_reverse,6,0.351,-0.051,0.09,-0.141,-5413.81,44.7
2024-02-01T07:51:57.184000+00:00,2024-02-01T07:52:29.988000+00:00,-1,2041.135,2041.505,zone_reverse,8,0.32,-0.37,0.09,-0.46,-5414.27,32.8
2024-02-01T07:52:55.262000+00:00,2024-02-01T07:53:37.884000+00:00,1,2041.765,2041.345,zone_reverse,5,0.3,-0.42,0.09,-0.51,-5414.78,42.6
2024-02-01T07:54:07.568000+00:00,2024-02-01T07:54:35.484000+00:00,1,2041.955,2041.544,zone_reverse,6,0.307,-0.411,0.09,-0.501,-5415.28,27.9
2024-02-01T07:54:42.932000+00:00,2024-02-01T07:55:00.251000+00:00,-1,2041.468,2041.795,zone_reverse,6,0.207,-0.327,0.09,-0.417,-5415.69,17.3
2024-02-01T07:55:25.688000+00:00,2024-02-01T07:56:00.469000+00:00,1,2042.155,2042.135,zone_reverse,8,0.29,-0.02,0.09,-0.11,-5415.8,34.8
2024-02-01T07:56:13.057000+00:00,2024-02-01T07:56:51.357000+00:00,-1,2041.945,2042.535,zone_reverse,5,0.3,-0.59,0.09,-0.68,-5416.48,38.3
2024-02-01T07:59:28.632000+00:00,2024-02-01T08:00:13.499000+00:00,1,2042.855,2041.875,zone_reverse,8,0.29,-0.98,0.09,-1.07,-5417.55,44.9
2024-02-01T08:00:30.235000+00:00,2024-02-01T08:00:37.245000+00:00,1,2042.405,2042.135,zone_reverse,6,0.31,-0.27,0.09,-0.36,-5417.91,7.0
2024-02-01T08:00:41.190000+00:00,2024-02-01T08:01:05.412000+00:00,1,2042.525,2041.935,zone_reverse,5,0.36,-0.59,0.09,-0.68,-5418.59,24.2
2024-02-01T08:01:12.443000+00:00,2024-02-01T08:01:46.359000+00:00,-1,2041.745,2042.215,zone_reverse,8,0.29,-0.47,0.09,-0.56,-5419.15,33.9
2024-02-01T08:02:40.602000+00:00,2024-02-01T08:02:51.309000+00:00,-1,2041.215,2041.145,zone_reverse,8,0.27,0.07,0.09,-0.02,-5419.17,10.7
2024-02-01T08:03:27.097000+00:00,2024-02-01T08:03:47.809000+00:00,-1,2040.455,2040.775,zone_reverse,8,0.35,-0.32,0.09,-0.41,-5419.58,20.7
2024-02-01T08:04:47.400000+00:00,2024-02-01T08:05:21.405000+00:00,-1,2040.315,2040.005,zone_reverse,8,0.34,0.31,0.09,0.22,-5419.36,34.0
2024-02-01T08:05:37.831000+00:00,2024-02-01T08:05:46.670000+00:00,-1,2039.425,2039.765,zone_reverse,6,0.34,-0.34,0.09,-0.43,-5419.79,8.8
2024-02-01T08:06:10.826000+00:00,2024-02-01T08:06:32.504000+00:00,1,2040.222,2039.825,zone_reverse,10,0.337,-0.397,0.09,-0.487,-5420.28,21.7
2024-02-01T08:06:37.033000+00:00,2024-02-01T08:06:50.512000+00:00,1,2040.195,2039.915,zone_reverse,8,0.34,-0.28,0.09,-0.37,-5420.65,13.5
2024-02-01T08:07:20.368000+00:00,2024-02-01T08:07:37.871000+00:00,1,2040.805,2040.505,zone_reverse,6,0.34,-0.3,0.09,-0.39,-5421.04,17.5
2024-02-01T08:07:56.777000+00:00,2024-02-01T08:08:58.027000+00:00,1,2041.215,2040.165,zone_reverse,7,0.33,-1.05,0.09,-1.14,-5422.18,61.2
2024-02-01T08:10:22.893000+00:00,2024-02-01T08:10:33.842000+00:00,-1,2040.025,2040.295,zone_reverse,6,0.29,-0.27,0.09,-0.36,-5422.54,10.9
2024-02-01T08:11:09.332000+00:00,2024-02-01T08:11:13.576000+00:00,1,2040.195,2039.925,zone_reverse,5,0.33,-0.27,0.09,-0.36,-5422.9,4.2
2024-02-01T08:11:18.984000+00:00,2024-02-01T08:11:38.237000+00:00,1,2040.285,2039.775,zone_reverse,5,0.34,-0.51,0.09,-0.6,-5423.5,19.3
2024-02-01T08:12:37.531000+00:00,2024-02-01T08:12:52.004000+00:00,-1,2039.435,2039.945,zone_reverse,7,0.33,-0.51,0.09,-0.6,-5424.1,14.5
2024-02-01T08:13:04.299000+00:00,2024-02-01T08:13:18.883000+00:00,1,2040.365,2039.955,zone_reverse,5,0.31,-0.41,0.09,-0.5,-5424.6,14.6
2024-02-01T08:13:26.736000+00:00,2024-02-01T08:13:50.721000+00:00,1,2040.465,2040.325,zone_reverse,6,0.3,-0.14,0.09,-0.23,-5424.83,24.0
2024-02-01T08:14:27.298000+00:00,2024-02-01T08:14:59.660000+00:00,1,2040.922,2040.025,zone_reverse,8,0.317,-0.897,0.09,-0.987,-5425.82,32.4
2024-02-01T08:16:16.935000+00:00,2024-02-01T08:16:26.488000+00:00,-1,2039.025,2039.285,zone_reverse,7,0.34,-0.26,0.09,-0.35,-5426.17,9.6
2024-02-01T08:17:14.919000+00:00,2024-02-01T08:17:43.123000+00:00,1,2039.735,2039.205,zone_reverse,9,0.34,-0.53,0.09,-0.62,-5426.79,28.2
2024-02-01T08:18:13.240000+00:00,2024-02-01T08:18:24.337000+00:00,-1,2038.985,2039.355,zone_reverse,7,0.31,-0.37,0.09,-0.46,-5427.25,11.1
2024-02-01T08:18:38.714000+00:00,2024-02-01T08:18:54.978000+00:00,1,2039.765,2039.505,zone_reverse,9,0.32,-0.26,0.09,-0.35,-5427.6,16.3
2024-02-01T08:19:14.476000+00:00,2024-02-01T08:19:49.301000+00:00,1,2040.045,2039.835,zone_reverse,7,0.28,-0.21,0.09,-0.3,-5427.9,34.8
2024-02-01T08:20:34.648000+00:00,2024-02-01T08:21:02.481000+00:00,-1,2039.735,2040.082,zone_reverse,7,0.32,-0.347,0.09,-0.437,-5428.34,27.8
2024-02-01T08:21:19.717000+00:00,2024-02-01T08:21:39.614000+00:00,1,2040.385,2040.135,zone_reverse,6,0.33,-0.25,0.09,-0.34,-5428.68,19.9
