entry_time,exit_time,direction,entry,exit,sl,tp,lot,pnl,r_multiple,bars_held,exit_reason
2022-02-18 11:15:00,2022-02-18 12:00:00,SHORT,1893.71,1894.71,,,0.1,-14.5,0.0,6,REV
2022-02-18 12:00:00,2022-02-18 12:15:00,LONG,1894.71,1893.21,,,0.1,-19.5,0.0,3,REV
2022-02-18 12:15:00,2022-02-18 13:30:00,SHORT,1893.21,1889.71,,,0.1,30.5,0.0,27,REV
2022-02-18 13:30:00,2022-02-18 16:15:00,LONG,1889.71,1896.21,,,0.1,60.5,0.0,43,REV
2022-02-18 16:15:00,2022-02-18 16:30:00,SHORT,1896.21,1898.21,,,0.1,-24.5,0.0,4,REV
2022-02-18 16:30:00,2022-02-18 16:30:00,LONG,1898.21,1896.71,,,0.1,-19.5,0.0,3,REV
2022-02-18 16:30:00,2022-02-18 18:00:00,SHORT,1896.71,1894.21,,,0.1,20.5,0.0,29,REV
2022-02-18 18:00:00,2022-02-18 21:15:00,LONG,1894.21,1895.21,,,0.1,5.5,0.0,32,REV
2022-02-18 21:15:00,2022-02-18 21:30:00,SHORT,1895.21,1896.71,,,0.1,-19.5,0.0,3,REV
2022-02-18 21:30:00,2022-02-18 21:45:00,LONG,1896.71,1895.71,,,0.1,-14.5,0.0,2,REV
2022-02-18 21:45:00,2022-02-18 23:00:00,SHORT,1895.71,1896.71,,,0.1,-14.5,0.0,10,REV
2022-02-18 23:00:00,2022-02-21 02:45:00,LONG,1896.71,1904.71,,,0.1,75.5,0.0,40,REV
2022-02-21 02:45:00,2022-02-21 03:00:00,SHORT,1904.71,1900.71,,,0.1,35.5,0.0,26,REV
2022-02-21 03:00:00,2022-02-21 03:15:00,LONG,1900.71,1899.71,,,0.1,-14.5,0.0,12,REV
2022-02-21 03:15:00,2022-02-21 03:45:00,SHORT,1899.71,1895.71,,,0.1,35.5,0.0,24,REV
2022-02-21 03:45:00,2022-02-21 06:00:00,LONG,1895.71,1895.71,,,0.1,-4.5,0.0,22,REV
